Name,Href,Cuisines
The Egg Story,/oman/restaurant/690367/the-egg-story?aid=5649,"American, Fast food, Breakfast"
MLS - Muscat Livestock,/oman/grocery/714077/muscat-live-stock-the-wave?aid=5649,Fresh Meat & Fish
Elite Rose,/oman/flower/641659/elite-rose-al-koudh?aid=5649,Flowers
Flower Plaza,/oman/flower/726896/flower-plaza-al-koudh?aid=5649,Flowers
Best of Pets,/oman/restaurant/679223/best-of-pets-al-mawalih-south-muscat?aid=5649,Specialty Store
Carrefour,/oman/grocery/32503/carrefour-seeb-muscat?aid=5649,"Hypermarket, Grocery"
Fashion Eyes,/oman/restaurant/641647/fashion-eyes-al-koudh?aid=5649,cosmetics
Al Meera,/oman/grocery/625318/al-meera-al-mawalih-north-muscat?aid=5649,"Hypermarket, Grocery"
LuLu Hypermarket,/oman/grocery/692841/lulu-hypermarket-bandar-muscat?aid=5649,"Hypermarket, Grocery"
Al Fayha,/oman/grocery/726866/al-fayha-al-mawalih?aid=5649,"Hypermarket, Grocery"
Starbucks,/oman/restaurant/693854/starbucks-muscat-city-center?aid=5649,"Beverages, Coffee, Desserts"
One Tea,/oman/restaurant/730364/one-tea-mawaleh?aid=5649,"Breakfast, Arabic, Coffee & Tea"
Khabbaz Al-Hai,/oman/restaurant/42920/khabbaz-al-hai-al-mawalih-south?aid=5649,"Pies, Kebab, Sandwiches"
Kaldi 850 Coffee,/oman/restaurant/728686/kaldi-850-coffee-al-mawalih-north?aid=5649,"Beverages, Sandwiches, Cafe"
Nespresso,/oman/grocery/34949/nespresso-al-mawalih-south?aid=5649,Coffee & Tea
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=5649,Charity
3RD Street Donuts & Coffee,/oman/restaurant/716185/3rd-street-donut-hail-south?aid=5649,"Donuts, Desserts, Beverages"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=5649,Charity
Subway,/oman/restaurant/667518/subway-al-mouj?aid=5649,"Sandwiches, Healthy, Salad, Wraps"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=5649,Charity
Lolah Shamsa wa Khamis,/oman/restaurant/719161/lolah-shamsa-wa-khamis-al-mawalih-south?aid=5649,"Breakfast, Sandwiches"
Coldstone Creamery,/oman/restaurant/603529/coldstone-creamery-al-mawalih-south?aid=5649,"Ice cream, Cakes, Desserts"
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=5649,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=5649,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=5649,Charity
"Tropical,Al Mawalih South",/oman/restaurant/42508/tropicalal-mawalih-south?aid=5649,"Beverages, Cakes, Desserts"
Second Cup,/oman/restaurant/40978/second-cup-al-hail?aid=5649,"Beverages, Cakes, Desserts"
Basbosa Briste,/oman/restaurant/29156/basbosa-bristeal-khoudh?aid=5649,"Arabic sweets, Desserts, Arabic"
Shajf Al Sham,/oman/restaurant/722286/shajf-al-sham-al-mawalih-south?aid=5649,"Juices, Fast food"
Cha Cha Cafe,/oman/restaurant/629056/cha-cha-cafe-al-mawalih-south?aid=5649,"Cafe, Beverages, Sandwiches"
Cafe Bateel,/oman/restaurant/21067/cafe-bateel-the-wave?aid=5649,"Cafe, Beverages, Salad"
Coconut House Restaurant,/oman/restaurant/605309/coconut-house-restaurantal-hail-north?aid=5649,"Grills, Snacks, Juices"
