Name,Href,Cuisines
Kebab House,/oman/restaurant/731587/kebab-house-wadi-al-kabir?aid=1388,"Grills, Kebab, Chicken"
Al Zahra Café,/oman/restaurant/695271/al-zahra-caf-wadi-khabir?aid=1388,"American, Beverages, Burgers"
"Tropical, MBD",/oman/restaurant/31986/tropical-mbd?aid=1388,"Juices, Healthy, Beverages"
Burgers & Bites,/oman/restaurant/28392/burgers-bites-ruwimbd?aid=1388,"Sandwiches, American, Burgers"
"BAMBAIYA - Frankies`, Momos` & More",/oman/restaurant/725592/bambaiya--frankies-momos-more-wadi-al-kabir?aid=1388,"Asian, Beverages, Desserts"
talabat mart,/oman/grocery/665789/talabat-mart-ruwi?aid=1388,Grocery
Al Ravi Restaurant,/oman/restaurant/45923/al-ravi-restaurant-ruwi?aid=1388,"Pakistani, Beverages, Desserts"
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=1388,Charity
Papa Johns,/oman/restaurant/4041/papa-johns-cbd?aid=1388,"Pizza, Pastries, Italian"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=1388,Charity
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=1388,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=1388,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=1388,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=1388,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=1388,Charity
Hardee's,/oman/restaurant/3624/hardees-wattiyah?aid=1388,"Fast food, Chicken, Burgers"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=1388,Charity
Ahlain,/oman/grocery/709488/cbd-ahlain?aid=1388,"Convenience Store, Grocery"
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=1388,Charity
Noor Online (Supermarket),/oman/grocery/674121/noor-online-mbd-muscat?aid=1388,"Supermarket , Grocery"
"Mcdonald`s, Darsait",/oman/restaurant/644361/mcdonalds-darsait?aid=1388,"Burgers, Fast food, Breakfast"
Magenta Flowers,/oman/flower/687793/magenta-flowers-qurm?aid=1388,"Flowers, Chocolate"
Roses & Gifts Corner,/oman/flower/46229/roses-gifts-corner-ruwi?aid=1388,Flowers
Pizza Hut,/oman/restaurant/5542/pizza-hut-wadi-al-kabir?aid=1388,"Pizza, International, Italian"
MLS - Muscat Livestock,/oman/grocery/661797/muscat-live-stock-al-khuwayr-south?aid=1388,Fresh Meat & Fish
Anaqti,/oman/restaurant/616884/anaqti-tmp-al-koudh-6?aid=1388,cosmetics
Jufa Water,/oman/grocery/50620/jufa-water-azaiba1?aid=1388,Water
iStore,/oman/restaurant/676424/istore-al-mawalih-north?aid=1388,Electronics
"VOX Cinemas - Popcorn, Nachos & Cinema Snacks",/oman/restaurant/37471/vox-cinemas-ruwi?aid=1388,"Fast food, Snacks, Desserts"
SAVOUR STATION,/oman/restaurant/28890/savour-station-wadi-al-kabir?aid=1388,"Desserts, Beverages, Sandwiches"
Giftsonclick,/oman/flower/684383/giftsonclick-ruwi?aid=1388,Flowers
Speaking roses,/oman/flower/688498/speaking-roses-khuwair-33?aid=1388,"Flowers, Desserts"
"Subway, CBD",/oman/restaurant/48774/subway-cbd?aid=1388,"Sandwiches, Healthy, Salad, Wraps"
