Name,Href,Cuisines
Couple Cookies,/oman/restaurant/704530/couple-cookies-ash-sharqiyah?aid=5515,"Desserts, Cafe, Coffee"
Phenuq Cafe,/oman/restaurant/34889/phenuq-cafe-harat-al-balush?aid=5515,"Beverages, Desserts"
Xo samoli,/oman/restaurant/620835/xo-samoli-al-barr?aid=5515,"Cafe, Beverages, Sandwiches"
Brew Oz Speciality Coffee,/oman/restaurant/643238/brew-oz-speciality-coffee-suq?aid=5515,Beverages
Om Al Donia,/oman/restaurant/602082/om-al-donia-as-ashriya?aid=5515,"Fast food, Pizza, Pasta"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=5515,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=5515,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=5515,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=5515,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=5515,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=5515,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=5515,Charity
Zaki Restaurant,/oman/restaurant/619538/zaki-restaurant-jabal-al-eid?aid=5515,"Biryani, Juices, Grills"
Knafeh And Fork,/oman/restaurant/721355/knafeh-and-fork-suq?aid=5515,"Desserts, Coffee, Arabic sweets"
Aseer Time,/oman/restaurant/641972/aseer-time-ar-rusagh?aid=5515,"Beverages, Ice cream, Waffles"
Al Mango,/oman/restaurant/617879/al-mango-suq?aid=5515,"Beverages, Pasta, Burgers"
Pizza Muscat,/oman/restaurant/41009/pizza-muscactsur-souq?aid=5515,"Pizza, Pastries, Italian"
The East Kunafa,/oman/restaurant/49281/the-east-kunafa-as-ashriya?aid=5515,"Desserts, Beverages"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=5515,Charity
102 BURGER,/oman/restaurant/696287/102-burger-sur-university-college?aid=5515,"Cafe, Beverages, Burgers"
New Sur restaurant,/oman/restaurant/42938/new-sur-restaurant-shariyah?aid=5515,"Grills, Biryani, Chicken"
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=5515,Charity
Wawan Protein,/oman/grocery/727972/wawan-protein-suq?aid=5515,Supplements
White coffee shop,/oman/restaurant/729514/white-coffee-shop-jabal-al-eid?aid=5515,"Sandwiches, Cafe, Beverages"
LUCA CAFE,/oman/restaurant/711204/luca-cafe-sur?aid=5515,"Beverages, Coffee, Cafe"
Nirgas Al Sham,/oman/restaurant/692230/nirgas-al-sham-suq?aid=5515,"Fast food, Shawarma, Grills"
Modern Oman Bakery,/oman/restaurant/636602/modern-oman-bakery-sur?aid=5515,"Desserts, Beverages, Pastries"
Bites and Bombs,/oman/restaurant/700060/bites-and-bombs-as-ashriya?aid=5515,"Burgers, Sandwiches, Cafe"
Lokmali Coffee & Sweets,/oman/restaurant/696739/lokmali-coffee-sweets-sur?aid=5515,"Coffee, Desserts, Beverages"
Star Cafe,/oman/restaurant/48199/star-cafe-al-ashriya?aid=5515,"Beverages, Pastries"
Papa Johns,/oman/restaurant/689132/papa-johns-hillat-al-kahraba?aid=5515,"Pizza, Pastries, Italian"
Zad Al Khair,/oman/restaurant/720454/zad-al-khair-al-barr?aid=5515,"Cakes and Desserts, Desserts"
Step one,/oman/restaurant/687773/step-one-hillat-al-kahraba?aid=5515,"American, Beverages, Pastries & Sweets"
Chic Kees,/oman/restaurant/636590/chic-kees-ar-rusagh?aid=5515,"Sandwiches, Beverages, Burgers"
Golden Luqaimat,/oman/restaurant/638470/golden-luqaimat-as-ashriya?aid=5515,"Fast food, Pies, Sandwiches"
OOKAY,/oman/restaurant/702181/ookay-jabal-al-eid?aid=5515,"Breakfast, Sandwiches, Beverages"
Burjlan,/oman/restaurant/662903/burjlan-sur?aid=5515,"Burgers, Sandwiches, Wraps"
LIMEWOOD RESTAURANT,/oman/restaurant/715956/limewood-restaurant-murtafa?aid=5515,"Indian, Arabic, Beverages"
Baskin Robbins,/oman/restaurant/33846/baskin-robbins-hillat-al-kahraba?aid=5515,"Ice cream, Cakes, Desserts"
Sanaa BURGER & JUICES,/oman/restaurant/626073/sanaa-burger-juices-al-murtafa?aid=5515,"Cafe, Beverages, Burgers"
Annecy Cafe,/oman/restaurant/722968/annecy-cafe-ar-rusagh?aid=5515,"Cafe, Bakery, Cakes"
Snack Time,/oman/restaurant/696550/snack-time-hillat-al-kahraba?aid=5515,"Sandwiches, Desserts, Beverages"
Robins Rumman,/oman/restaurant/37272/robins-rumman-shariyah?aid=5515,"Beverages, Ice cream, Desserts"
"ChicKing, Jabal Al Eid",/oman/restaurant/714914/chicking-jabal-al-eid?aid=5515,"Fried chicken, Sandwiches, Wraps"
Al Haramain Perfumes L.L.C,/oman/restaurant/676889/al-haramain-perfumes-llc-sur-suq?aid=5515,Perfumes
Tea cup,/oman/restaurant/721168/tea-cup-ar-rusagh?aid=5515,"Sandwiches, Beverages, Breakfast"
Sharbat W Askareem,/oman/restaurant/662884/sharbat-w-askareem-ar-rashah?aid=5515,"Beverages, Coffee, Ice cream"
A21 Coffee,/oman/restaurant/37887/a-21-coffee-al-barr?aid=5515,"Beverages, Desserts"
Burger King,/oman/restaurant/22576/burger-king-hillat-al-kahraba?aid=5515,"Burgers, Sandwiches, Fast food"
CHOCOLALA,/oman/flower/695917/chocolala-sur?aid=5515,"Chocolate, Pastries & Sweets"
Event Cafe,/oman/restaurant/706192/event-cafe-al-barr?aid=5515,"Coffee, Pancakes, Pastries & Sweets"
Pizza Sky,/oman/restaurant/722281/pizza-sky-ar-rusagh?aid=5515,Pizza
Malath 24,/oman/grocery/644423/malath-24-al-ayjah?aid=5515,"Supermarket , Grocery"
Labelle,/oman/flower/699149/labelle-sur?aid=5515,"Flowers, Pastries & Sweets, Chocolate"
Scientific Pharmacy,/oman/pharmacy/659260/scientific-pharmacy-surjabal-al-eid?aid=5515,Pharmacy
Magenta Flowers,/oman/flower/716257/magenta-flowers-sur?aid=5515,"Flowers, Chocolate"
Karak Time,/oman/restaurant/636671/karak-time-al-barr?aid=5515,"Desserts, Beverages, Sandwiches"
Golden Corner Pizza,/oman/restaurant/602458/golden-corner-pizzashariyah?aid=5515,"Cafe, Beverages, Pizza"
Fatoorak Hana,/oman/restaurant/36913/fatoorak-hana-as-ashriya?aid=5515,"Cafe, Beverages, Sandwiches"
Vaidyan's Fish and Grill,/oman/restaurant/701918/vaidyans-fish-and-grill-harat-al-aqbah?aid=5515,"Indian, Seafood, Beverages"
Karak Al-Teseenat,/oman/restaurant/697154/karak-al-teseenat-ash-shaabiyah?aid=5515,"Breakfast, Beverages, Pies"
"Tea Time, Sur,Al Barr",/oman/restaurant/619002/tea-time-sural-barr?aid=5515,"Sandwiches, Wraps, Burgers"
Junaid Perfumes,/oman/restaurant/716225/junaid-perfumes-suq?aid=5515,Perfumes
Carrefour,/oman/grocery/38869/carrefour-sur?aid=5515,"Hypermarket, Grocery"
Al Hosni Omani Sweets,/oman/grocery/50385/al-hosni-omani-sweets-al-hasaal-husainiyah?aid=5515,"Specialty Store , Desserts"
Fantasy Juice,/oman/restaurant/34844/fantasy-juice-sharqiyah?aid=5515,"Desserts, Beverages, Crepes"
DONO DONUTS CAFE,/oman/restaurant/632902/dono-donuts-cafe-ar-rusagh?aid=5515,"Beverages, Donuts"
Chicken City,/oman/restaurant/42107/chicken-city-ar-rusagh?aid=5515,"Burgers, Sandwiches, Grills"
Mr Do,/oman/restaurant/46797/mr-dosur-al-shayadi?aid=5515,"Desserts, Donuts, Coffee"
Nada Al Ayam,/oman/restaurant/692168/nada-al-ayam-coffee-shop?aid=5515,"Pies, Sandwiches, Pizza"
YaBeelh,/oman/restaurant/732406/yabeelh-ar-rusagh?aid=5515,Burgers
Break Station,/oman/restaurant/643291/break-station-al-ashriya?aid=5515,"Fast food, Burgers, Sliders"
Meat Station,/oman/restaurant/695367/meat-station-al-ayjah?aid=5515,"Arabic, Grills, Burgers"
Zaki Fried Chicken,/oman/restaurant/637760/zaki-fried-chicken-nimah?aid=5515,"Fast food, Pizza, Pasta"
Dibajat Sur,/oman/restaurant/710039/dibajat-sur-harat-al-balush?aid=5515,"Arabic, Beverages, Snacks"
Sur Bandar Ayjah Multi Cuisine Restaurant,/oman/restaurant/49684/sur-bandar-ayjah-multi-cuisine-restaurant-al-ayjah?aid=5515,"Cafe, Beverages, Grills"
White Coffee Shop,/oman/restaurant/659626/white-coffee-shop-jabal-al-eid?aid=5515,"Cafe, Beverages, Sandwiches"
Black Sugar,/oman/restaurant/728590/black-sugar-billad-suq?aid=5515,"Cafe, Cakes, Desserts"
Jabal Al Eid Cafeteria,/oman/restaurant/653473/jabal-al-eid-cafeteria-jabal-al-eid?aid=5515,"Cafe, Beverages, Burgers"
LLIT,/oman/restaurant/708432/llit-al-ayjah?aid=5515,"Burgers, Beverages, Fast food"
COCANA,/oman/restaurant/666651/cocana-as-ashriya?aid=5515,"Beverages, Waffles, Desserts"
Al Thimar,/oman/grocery/688397/al-thimar-al-ayjah?aid=5515,Fruits & Vegetables
Flavors Factory,/oman/restaurant/33302/flavors-factory-ash-shaabiyah?aid=5515,"Desserts, Beverages, Crepes"
FETTA,/oman/restaurant/698639/fetta-sur-university-college?aid=5515,"Italian, Desserts, Pizza"
Forum Istanbul Turkish Restaurants,/oman/restaurant/662448/forum-istanbul-turkish-restaurants-jabal-al-eid?aid=5515,"Cafe, Beverages, Grills"
Lujin Restaurent,/oman/restaurant/709800/lujin-restaurent-ash-shaabiyah?aid=5515,"Grills, Sandwiches, Arabic"
Super potato,/oman/restaurant/723411/super-potato-ar-rusagh?aid=5515,"Fast food, Beverages"
Al Koukh Burger,/oman/restaurant/715920/al-koukh-burger-sur?aid=5515,"Burgers, Pasta, Wraps"
Restaurant Beirut,/oman/restaurant/33358/restaurant-beirutshariyah?aid=5515,"Grills, Shawarma"
New Beirut Kitchen,/oman/restaurant/50852/new-beirut-kitchen-as-ashriya?aid=5515,"Fast food, Chicken, Sandwiches"
"Sur Istanbul, Al shariya",/oman/restaurant/692206/sur-istanbul-al-shariya?aid=5515,"Sandwiches, Grills, Pastries"
DFC,/oman/restaurant/727795/dfc-ar-rusagh?aid=5515,"Sandwiches, Wraps, Fried chicken"
Yola Chocolate,/oman/flower/644379/yola-chocolate-suq?aid=5515,Grocery
Two Mates,/oman/restaurant/637009/two-mates-ar-rusagh?aid=5515,"Fast food, Burgers, Sandwiches"
"ALKHAROOF ALSURI, AL AIS",/oman/restaurant/689689/alkhroof-alsuri-ash-shaabiyah?aid=5515,"Grills, Pastries, Arabic"
Ahmed Almaghribi,/oman/restaurant/643514/ahmed-almaghribi-harat-al-balush?aid=5515,Perfumes
Mr.Tarbosh,/oman/restaurant/617263/mrtarbosh-as-ashriya?aid=5515,"Grills, Pastries, Lebanese"
Zaki Restaurant,/oman/restaurant/13096/zaki-restaurant-sur?aid=5515,"Grills, Noodles, Chicken"
Chicken Shack,/oman/restaurant/693771/chicken-shack-sur?aid=5515,"American, Burgers"
Serrano Burger,/oman/restaurant/719336/serrano-burger-ar-rusagh?aid=5515,"Fast food, Burgers, Beverages"
