Name,Href,Cuisines
DWICH,/oman/restaurant/728773/dwich-mahaj?aid=5585,"Sandwiches, Fast food, Fried chicken, Chicken, Burgers"
Al Meera,/oman/grocery/694723/al-meera-amarat-muscat?aid=5585,"Hypermarket, Grocery"
LuLu Hypermarket,/oman/grocery/692629/lulu-hypermarket-amerat-muscat?aid=5585,"Hypermarket, Grocery"
B flowers,/oman/flower/732222/b-flowers-amerat?aid=5585,Flowers
Chakula Restaurant,/oman/restaurant/731560/chakula-restaurant-amirat-6?aid=5585,"Omani, Indian, International"
Pizza Time,/oman/restaurant/635750/pizza-timeamarat-phase-1?aid=5585,"Pizza, Burgers, Sandwiches"
Potatos 7,/oman/restaurant/648592/potatos-7-amerat-6?aid=5585,"Seafood, Chicken, Fish & chips"
Hikayat Mahshi,/oman/restaurant/636306/hikayat-mahshi-amirat-6?aid=5585,"Mezze, Koshary"
Caravana cafe,/oman/restaurant/624775/caravana-cafe-al-hajar?aid=5585,"Beverages, Coffee, Cafe"
Rice House,/oman/restaurant/678038/rice-house-amirat-6?aid=5585,"Biryani, Indian, Asian"
Pudding Factory,/oman/restaurant/640207/pudding-factory-amarat-phase-1?aid=5585,"Desserts, International, Cakes"
Madrid Tea,/oman/restaurant/627369/madrid-tea-amarat-phase-1?aid=5585,"Crepes, Desserts, Beverages"
Alezwah,/oman/restaurant/636419/alezwah-amirat-6?aid=5585,"Grills, Chicken, Seafood"
Baskin Robbins,/oman/restaurant/31765/baskin-robbins-amerat-6--next-to-post-office?aid=5585,"Ice cream, Cakes, Desserts"
Al Mahashi Time,/oman/restaurant/625135/mahashi-time-amarat-phase-3?aid=5585,"Mezze, Desserts"
Sign,/oman/restaurant/601737/sign-al-amerat?aid=5585,"Coffee, Cafe, Beverages"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=5585,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=5585,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=5585,Charity
Mini Donut,/oman/restaurant/600837/mini-donut-amerat?aid=5585,"Donuts, Arabic sweets, Desserts"
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=5585,Charity
Pakistani Grill,/oman/restaurant/615309/pakistani-grill-amirat-6?aid=5585,"Breakfast, Grills, Biryani"
