Name,Href,Cuisines
Scientific Pharmacy,/oman/pharmacy/664035/scientific-pharmacysohar-1?aid=2612,Pharmacy
Doodle Cafe,/oman/restaurant/675657/doodle-cafe-al-hambar?aid=2612,"Desserts, Beverages"
Basma Sohar Pizza and Pies,/oman/restaurant/628668/basma-sohar-pizza-and-pies?aid=2612,"Pies, Sandwiches, Pizza"
Antica Cafe,/oman/restaurant/717536/antica-cafe-al-hambar?aid=2612,"Breakfast, Desserts, Beverages"
Modern Oman Bakery,/oman/restaurant/601626/modern-oman-bakerysohar?aid=2612,"Desserts, Beverages, Pastries"
New Delhi Rasoi,/oman/restaurant/655856/new-delhi-rasoi-afifa?aid=2612,"Grills, Biryani"
Dar Al Mahashi Restaurant,/oman/restaurant/718129/dar-al-mahashi-restaurant-sohar--al-hadhirah?aid=2612,"Egyptian, Arabic, Mezze"
Erteshaf,/oman/restaurant/721959/erteshaf-at-turayf?aid=2612,"Arabic, Omani, Bakery, Pies, Breakfast, Sandwiches"
Manarat Sohar Cafe,/oman/restaurant/665594/manarat-sohar-turkish-cafe?aid=2612,"Pizza, Cafe, Pastries"
Falafel And Foul House,/oman/restaurant/40735/falafel-and-foul-house-al-waqiba?aid=2612,"Sandwiches, Desserts, Beverages"
Fresh Donuts,/oman/restaurant/717581/fresh-donuts-al-hadhirah?aid=2612,"Donuts, Arabic sweets, Cafe"
MILAN RESTAURANT,/oman/restaurant/674739/milan-restaurant-al-hambar?aid=2612,"Grills, Desserts"
Taibat Al Bait Al Shami,/oman/restaurant/703849/taibat-al-bait-al-shami-sohar?aid=2612,"Beverages, Grills, Sandwiches"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=2612,Charity
Burger 63,/oman/restaurant/668063/burger-63?aid=2612,"Burgers, Keto, Shawarma"
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=2612,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=2612,Charity
Burger 63,/oman/restaurant/668063/burger-63?aid=2612,"Burgers, Keto, Shawarma"
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=2612,Charity
Al Noor Allamea Cafe,/oman/restaurant/668807/al-noor-allamea-cafe-al-hambar?aid=2612,"Cafe, Beverages, Burgers"
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=2612,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=2612,Charity
Alkhater Restaurant,/oman/restaurant/30345/alkhater-restaurant-al-hambar?aid=2612,"Grills, Biryani, International"
SEER,/oman/restaurant/725290/seer?aid=2612,"Coffee, Bakery"
Her Cafe,/oman/restaurant/641223/her-cafe-afifa?aid=2612,"Beverages, Desserts"
Potatos 7,/oman/restaurant/624918/potatos-7-al-hambar?aid=2612,"Seafood, Chicken, Fish & chips"
Massa Alkun Turkish,/oman/restaurant/42906/massa-turkish?aid=2612,"Cafe, Beverages, Sandwiches"
Luqaimat,/oman/restaurant/52433/luqaimat-al-hambar?aid=2612,"Arabic sweets, Desserts"
Al Mahashi Time,/oman/restaurant/713039/mahashi-time-al-hadhirah?aid=2612,"Mezze, Desserts"
Al Hawra Restaurant & Kitchen,/oman/restaurant/31601/al-hawrawadi-hibi?aid=2612,"Grills, Shawarma, Mandi"
"Tropical, Al Hadhirah",/oman/restaurant/706817/tropical-al-hadhirah?aid=2612,"Juices, Healthy, Beverages"
Fistik Cafe,/oman/restaurant/638773/fistik-cafe-al-hambar?aid=2612,"Desserts, Pastries"
"ChicKing, Al Ghushbah",/oman/restaurant/710300/chicking-al-ghushbah?aid=2612,"Fried chicken, Sandwiches, Wraps"
AL Bait Al Yamani,/oman/restaurant/704545/al-bait-al-yamani-al-hambar?aid=2612,"Sandwiches, Arabic, Grills"
Konafa House Sweets,/oman/restaurant/31409/konafa-house-sweetsal-hambar?aid=2612,Desserts
Just Taste,/oman/restaurant/667499/just-taste-al-hadhira?aid=2612,"Cafe, Beverages, Sandwiches"
Shawarma Zone,/oman/restaurant/713600/shawarma-zone-al-hadhirah?aid=2612,"Shawarma, Sandwiches, Arabic"
Ard Almuhashi,/oman/restaurant/668885/ard-almuhashi-afifa?aid=2612,"Cafe, Juices"
"Al Sham Fruit Juices, Al Hambar",/oman/restaurant/51589/al-sham-fruit-juices-al-hambar?aid=2612,"Juices, Pizza, Beverages"
Mango Talaat,/oman/restaurant/30515/mango-talaat-soharwadi-hibi?aid=2612,"Desserts, Juices, Fruits"
Chef Elmadghot,/oman/restaurant/705507/chef-elmadghot-al-hadhirah?aid=2612,"Arabic, Salad, Desserts"
Loku Bites,/oman/restaurant/705926/loku-bites-sohar-al-hadhirah?aid=2612,"Desserts, Beverages"
Shawarma Zone,/oman/restaurant/677123/shawarma-zone-afifa?aid=2612,"Lebanese, Falafel, Shawarma"
Garden Coffee,/oman/restaurant/687791/garden-coffee-al-hambar?aid=2612,"Cafe, Coffee, Desserts"
Corner Madghut Saudi,/oman/restaurant/728599/corner-madghut-saudi-at-turayf?aid=2612,Arabic
Hilah,/oman/restaurant/714224/hilah-sohar-hilah-al-shaikh?aid=2612,"Sandwiches, Beverages, Burgers"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=2612,Charity
Abo Mariam,/oman/restaurant/728559/abo-mariam-restaurant-al-hambar?aid=2612,Arabic
Hemdan public Kitchen,/oman/restaurant/725078/hemdan-public-kitchen-al-hambar?aid=2612,Arabic
DOW,/oman/restaurant/719625/dow-at-turayf?aid=2612,"Seafood, Breakfast, Italian"
Vasanta Bhavan,/oman/restaurant/700139/vasanta-bhavan-sohar?aid=2612,"Vegetarian, Chinese, Indian"
709 burger,/oman/restaurant/708392/709-burger-al-hambar?aid=2612,"International, Beverages, Sandwiches"
Al Bait Al Yamani Mandi Restaurant,/oman/restaurant/667114/al-bait-al-yamani-mandi-restaurant-sohar?aid=2612,"Grills, Chicken, Seafood"
Royal chef,/oman/restaurant/709393/royal-chef-al-hambar?aid=2612,"Arabic, Sandwiches"
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=2612,Charity
Regency Grills,/oman/restaurant/715704/regency-grills-al-hambar?aid=2612,"Grills, Arabic, Beverages"
Burosto,/oman/restaurant/698176/burosto-mina-sohar-sohar-port?aid=2612,"Burgers, Sandwiches, Fast food"
Donut World,/oman/restaurant/665536/donut-world?aid=2612,"Donuts, Coffee, Beverages"
Luqaimat Time,/oman/restaurant/705314/luqaimat-time-al-hambar?aid=2612,"Sandwiches, Arabic, Beverages"
Al Baghal,/oman/restaurant/708046/al-baghal-al-hambar?aid=2612,"Grills, Shawarma, Pizza"
On The Wood,/oman/restaurant/691866/on-the-wood-al-hambar?aid=2612,"Lebanese, International, Sandwiches"
8oz Coffee House,/oman/restaurant/704399/8oz-coffee-house-al-hadhirah?aid=2612,"Beverages, Coffee & Tea, Desserts"
Monkey Cookies,/oman/restaurant/681834/monkey-cookies-al-hambar?aid=2612,"Desserts, Beverages, Coffee"
Al Saaj Doner Kebab,/oman/restaurant/720262/al-saaj-doner-kebab-al-hambar?aid=2612,"Doner, Shawarma, Grills"
Kiwi Juices,/oman/restaurant/652116/kiwi-juicesat-turayf?aid=2612,"Beverages, Coffee"
Fangal,/oman/restaurant/724930/fangal-at-turayf?aid=2612,"Arabic, Omani, Sandwiches"
Areesh Al Daar Restaurant For Traditional,/oman/restaurant/710157/areesh-al-daar-restaurant-for-traditional-al-hambar?aid=2612,"Breakfast, Mandi, Omani"
Gulf People Pastry,/oman/restaurant/692267/gulf-people-pastry?aid=2612,"Pies, Pastries, Pizza"
Claras Cafe  AL Hujrah,/oman/restaurant/631689/claras-cafe-al-hujrah?aid=2612,"Desserts, Beverages, Arabic sweets"
Bn Saeed Burger,/oman/restaurant/638738/bn-saeed-burger-alhadirah?aid=2612,"Cafe, Beverages, Burgers"
Bin Shemis,/oman/restaurant/37392/bin-shemis-al-hambar?aid=2612,"Cafe, Beverages, Burgers"
Omani Shiwa Cafe & Restaurant,/oman/restaurant/703797/omani-shiwa-cafe-and-restaurant-at-turayf?aid=2612,"Pasta, Grills, Sandwiches"
SHWATY AL YEMEN AL SAEED,/oman/restaurant/704857/shwaty-al-yemen-al-saeed-karwan?aid=2612,"Arabic, Grills, Mandi"
Al Haramain Perfumes L.L.C,/oman/restaurant/676891/al-haramain-perfumes-llc-sohar-al-hambar?aid=2612,Perfumes
Khadlajcos,/oman/restaurant/673825/khadlaj-al-hambar?aid=2612,Perfumes
Baba karak Paratha,/oman/restaurant/705313/baba-karak-paratha-al-hambar?aid=2612,"Indian, Beverages"
AL FALAH TEA,/oman/restaurant/718621/al-falah-tea-al-hadhirah?aid=2612,"Sandwiches, Cafe, Burgers"
Alwafy Alrraqi,/oman/restaurant/658490/alwafy-alrraqi-khawr-al-siyabi?aid=2612,"Cafe, Beverages, Grills"
Kunafa Cafe,/oman/restaurant/695794/kunafa-cafe-at-turayf?aid=2612,"Cafe, Beverages, Desserts"
Golden Cafe,/oman/restaurant/600517/golden-cafe-al-hambar?aid=2612,"Cafe, Beverages, Burgers"
Designer Cakes Studio,/oman/restaurant/724720/designer-cakes-studio-al-ghushbah?aid=2612,"Desserts, Beverages, Cakes"
Golestan Iranian Food Restaurant,/oman/restaurant/666109/golestan-iranian-food-restaurant-at-turayf?aid=2612,"Grills, Kebab, Sandwiches"
NEW AL QABAS CAFE,/oman/restaurant/705481/new-al-qabas-cafe-at-turayf?aid=2612,"Burgers, Sandwiches, Beverages"
talabat mart,/oman/grocery/645991/talabat-mart-al-hambar-sohar?aid=2612,Grocery
AJWA AL YEMEN AL SAEED,/oman/restaurant/698692/ajwa-al-yemen-al-saeed-al-hambar?aid=2612,"Pastries, Beverages, Shawarma"
Vienes Cafe,/oman/restaurant/697516/vienes-cafe-sohar?aid=2612,"Cafe, Cakes and Desserts, Coffee"
Star Turkish Sweets,/oman/restaurant/681333/star-turkish-sweets-sohar-al-hadhirah?aid=2612,"Desserts, Cakes"
Diwan of Pastries & Karak,/oman/restaurant/697861/diwan-of-pastries-karak-sohar-sanaiyah?aid=2612,"Pastries, Sandwiches, Beverages"
Taiba Pharmacy,/oman/pharmacy/641677/taiba-pharmacy-sohar-al-hambar?aid=2612,Pharmacy
Muscle House,/oman/grocery/619534/muscle-house-al-hadhirah?aid=2612,Supplements
Fuala,/oman/flower/723707/fuala-sohar?aid=2612,"Chocolate, Desserts, Specialty Store"
Roshen Cafe,/oman/restaurant/706482/roshen-cafe-as-suwayhrah?aid=2612,"Pastries, Indian, Beverages"
Wawan Protein,/oman/grocery/727903/wawan-protein-as-suwayhrah?aid=2612,Supplements
Aseer Noor Albait,/oman/restaurant/702171/aseer-noor-albait-at-turayf?aid=2612,"Beverages, Juices, Desserts"
Ertewa Cafe,/oman/restaurant/682003/ertewa-cafe?aid=2612,"Cafe, Beverages, Sandwiches"
Zero Fat,/oman/restaurant/30321/zero-fat-at-turayf?aid=2612,"Cafe, Beverages, Sandwiches"
Karak Ashikh,/oman/restaurant/600872/karak-ashikh-sohar-sanaiyah?aid=2612,"Desserts, Bakery"
Salman Stores,/oman/restaurant/720715/salman-stores-sohar?aid=2612,"Specialty Store , Perfumes"
Turkish Plus Restaurant,/oman/restaurant/675483/turkish-plus-restaurant?aid=2612,"Cafe, Beverages, Grills"
Coffeenation,/oman/restaurant/608626/coffeenation-at-turayf?aid=2612,"Beverages, Pastries"
Milkato,/oman/restaurant/722787/milkato-at-turayf?aid=2612,"Ice Cream, Desserts, Beverages"
Nice Ice,/oman/restaurant/666125/nice-ice-at-turayf?aid=2612,"Desserts, Beverages"
Chop Wok,/oman/restaurant/714220/chop-chop-afifa?aid=2612,"Chicken, Chinese, Fast food"
Karak Noor Albait,/oman/restaurant/702146/karak-noor-albait-at-turayf?aid=2612,"Sandwiches, Arabic, Indian"
Lahfa,/oman/restaurant/720056/lahfa-al-hambar?aid=2612,"Beverages, International"
Rydan Restaurants,/oman/restaurant/710449/rydan-restaurants-at-turayf?aid=2612,"Grills, Beverages"
KAYZEN BAKERY & CAFE,/oman/restaurant/721594/kayzen-bakery-cafe-karwan?aid=2612,"Cafe, Bakery, Breakfast"
Rathath Al Jabal Restaurant,/oman/restaurant/641180/rathath-al-jabal-restaurant-at-turayf?aid=2612,"Grills, Chicken, Seafood, Mandi"
AL SUWAIHARA RESTAURANT & COFFEE SHOP,/oman/restaurant/699505/al-suwaihara-restaurant-coffee-shop-as-suwayhrah?aid=2612,"Asian, Pakistani"
MLS - Muscat Livestock,/oman/grocery/638263/muscat-live-stock-soharal-hadhirah?aid=2612,Fresh Meat & Fish
Kaldi 850 Coffee,/oman/restaurant/712934/kaldi-850-coffee-at-turayf?aid=2612,"Beverages, Sandwiches, Cafe"
Al Namarak Sohar Restaurant,/oman/restaurant/670405/al-namarak-sohar-restaurant?aid=2612,Grills
Rock Burger,/oman/restaurant/31589/rock-burger-al-ghushbah?aid=2612,"Sandwiches, American, Burgers"
Dallat Kookh Al Shaay,/oman/restaurant/666384/dallat-kookh-al-shaay-qursiyabi-khawr-al-siyabi?aid=2612,"Cafe, Beverages, Sandwiches"
