Name,Href,Cuisines
Couple Cookies,/oman/restaurant/704530/couple-cookies-ash-sharqiyah?aid=6903,"Desserts, Cafe, Coffee"
Xo samoli,/oman/restaurant/620835/xo-samoli-al-barr?aid=6903,"Cafe, Beverages, Sandwiches"
Phenuq Cafe,/oman/restaurant/34889/phenuq-cafe-harat-al-balush?aid=6903,"Beverages, Desserts"
Brew Oz Speciality Coffee,/oman/restaurant/643238/brew-oz-speciality-coffee-suq?aid=6903,Beverages
Zaki Restaurant,/oman/restaurant/619538/zaki-restaurant-jabal-al-eid?aid=6903,"Biryani, Juices, Grills"
Om Al Donia,/oman/restaurant/602082/om-al-donia-as-ashriya?aid=6903,"Fast food, Pizza, Pasta"
Knafeh And Fork,/oman/restaurant/721355/knafeh-and-fork-suq?aid=6903,"Desserts, Coffee, Arabic sweets"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=6903,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=6903,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=6903,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=6903,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=6903,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=6903,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=6903,Charity
102 BURGER,/oman/restaurant/696287/102-burger-sur-university-college?aid=6903,"Cafe, Beverages, Burgers"
Aseer Time,/oman/restaurant/641972/aseer-time-ar-rusagh?aid=6903,"Beverages, Ice cream, Waffles"
New Sur restaurant,/oman/restaurant/42938/new-sur-restaurant-shariyah?aid=6903,"Grills, Biryani, Chicken"
Lokmali Coffee & Sweets,/oman/restaurant/696739/lokmali-coffee-sweets-sur?aid=6903,"Coffee, Desserts, Beverages"
Step one,/oman/restaurant/687773/step-one-hillat-al-kahraba?aid=6903,"American, Beverages, Pastries & Sweets"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=6903,Charity
