Name,Href,Cuisines
Halwani Hali for Sweets and Pastries,/oman/restaurant/732034/halwani-hali-for-sweets-and-pastries-al-wishayl?aid=9385,"Bakery, Pastries, Desserts"
Jack and j cafe,/oman/restaurant/714483/jack-and-j-cafe-al-ghashub?aid=9385,"Breakfast, Burgers, Cakes and Desserts, Coffee & Tea, Continental"
Al Mahashi Time,/oman/restaurant/700089/al-mahashi-time-rustaq?aid=9385,"Mezze, Desserts"
Baskin Robbins,/oman/restaurant/680287/baskin-robbins-rustaq-al-wishayl?aid=9385,"Ice cream, Cakes, Desserts"
Turkish Family Table,/oman/restaurant/680322/turkish-family-table-al-wishayl?aid=9385,"Turkish, Grills, Shawarma"
Snack Line,/oman/restaurant/679858/snack-line-al-hazm?aid=9385,"Cafe, Beverages, Burgers"
Burthukal For Juices,/oman/restaurant/680824/burthukal-for-juices-al-wishayl?aid=9385,"Burgers, Sandwiches, Juices"
Al Musafir Tea,/oman/restaurant/681051/al-musafir-tea-al-ghashub?aid=9385,"Breakfast, Burgers, Sandwiches"
Modern Oman Bakery,/oman/restaurant/702620/modern-oman-bakery?aid=9385,"Desserts, Beverages, Pastries"
TEA MUG,/oman/restaurant/690547/tea-mug-falaj-al-hadees?aid=9385,"Breakfast, Cafe, Omani"
Al Basim Restaurant,/oman/restaurant/680172/al-basim-restaurant-falaj-al-hadees?aid=9385,"Pakistani, Arabic, Asian"
"Tea Time, Rustaq, Al Hazm",/oman/restaurant/679845/tea-time-rustaq-al-hazm?aid=9385,"Sandwiches, Wraps, Burgers"
Cafino Coffee & More,/oman/restaurant/703191/cafino-coffee-more-rustaq?aid=9385,"Beverages, Snacks, Breakfast"
Turkish Taste,/oman/restaurant/681195/turkish-taste-al-wishayl?aid=9385,"Shawarma, Sandwiches, Turkish"
Rawabi Cafe & Restaurant,/oman/restaurant/680914/rawabi-cafe-al-wishayl?aid=9385,"Cafe, Grills, Burgers"
Pizza Hut,/oman/restaurant/33393/pizza-hut-al-rustaq?aid=9385,"Pizza, International, Italian"
Al Hirsh,/oman/restaurant/699964/al-hirsh-al-wishayl?aid=9385,"Breakfast, Sandwiches, Pastries"
