Name,Href,Cuisines
Madinat Al Tayyiub Restaurant,/oman/restaurant/725261/madinat-al-tayyiub-restaurant-liwa?aid=9540,"Arabic, Chicken, Indian"
Panorama Al Khaleej,/oman/restaurant/715232/panorama-al-khaleej-liwa?aid=9540,"Cafe, Beverages, Sandwiches"
Palace Mandi Restaurant,/oman/restaurant/661785/palace-mandi-restaurant-liwa?aid=9540,"Grills, Chicken"
Toucan,/oman/restaurant/661876/toucan-liwa?aid=9540,"Juices, Pancakes, Waffles"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=9540,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=9540,Charity
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=9540,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=9540,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=9540,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=9540,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=9540,Charity
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=9540,Charity
974,/oman/restaurant/722249/974-liwa?aid=9540,"Fast food, Burgers, Beverages"
Royal Tea Panorama,/oman/restaurant/716126/royal-tea-panorama-al-liwa?aid=9540,"Beverages, Indian, Sandwiches"
Shati Al Zahiya,/oman/restaurant/668076/shati-al-zahiya-liwa?aid=9540,"Cafe, Beverages, Sandwiches"
Sandawika,/oman/restaurant/661723/sandawika-liwa?aid=9540,"Cafe, Beverages, Shawarma"
Chicken Ville,/oman/restaurant/709731/chicken-ville-al-liwa?aid=9540,"Fast food, Chicken, Burgers"
Coffee+,/oman/restaurant/729204/coffee-liwa?aid=9540,Coffee
Top Chef,/oman/restaurant/661512/top-chef-liwa?aid=9540,"Fast food, Burgers, Sandwiches"
AL ZAWAL RESTAURANT,/oman/restaurant/695502/al-zawal-restaurant-al-liwa?aid=9540,"Arabic, Omani, Fresh Meat & Fish"
WAHD BTATA,/oman/restaurant/711437/wahd-btata-al-liwa?aid=9540,Fast food
Go GGrll,/oman/restaurant/711030/go-ggrll-liwa?aid=9540,"Burgers, Beverages, Fast food"
Sheez Coffeeshop,/oman/restaurant/661480/sheez-coffeeshop-liwa?aid=9540,"Cafe, Beverages, Sandwiches"
3x burger,/oman/restaurant/715945/3x-burger-al-liwa?aid=9540,"Burgers, Sandwiches, Arabic"
