Name,Href,Cuisines
Carrefour,/oman/grocery/33966/carrefour-qurm-muscat?aid=8981,"Hypermarket, Grocery"
LuLu Hypermarket,/oman/grocery/691937/lulu-hypermarket-darsait-muscat?aid=8981,"Hypermarket, Grocery"
Juice World,/oman/restaurant/39812/juice-world-muttrah?aid=8981,"Beverages, Juices"
Zam Zam Mandi Restaurant,/oman/restaurant/617605/zam-zam-mandi-restaurant-mbd?aid=8981,"Grills, Chicken, Seafood"
Anna Cafe,/oman/restaurant/630320/anna-cafe-jibrooh?aid=8981,"Cafe, Beverages, Breakfast"
Star Of Cochin Restaurant,/oman/restaurant/690421/star-of-cochin-restaurant-darsait?aid=8981,"Indian, Vegetarian, Grills"
Bait Al Luban Restaurant,/oman/restaurant/48831/bait-al-luban-restaurant?aid=8981,"Desserts, Beverages, Arabic sweets"
Kamat,/oman/restaurant/689247/kamat-ruwi?aid=8981,"Asian, Indian, Vegetarian"
"Tropical, Darsait",/oman/restaurant/634696/tropical-darsait?aid=8981,"Juices, Smoothies, Beverages"
Labrasserie,/oman/restaurant/643579/labrasserie-jibrooh?aid=8981,"Grills, Chicken, Seafood"
Muttrah Food Palace,/oman/restaurant/722024/muttrah-food-palace-ruwi?aid=8981,Arabic
Scientific Pharmacy,/oman/pharmacy/664074/scientific-pharmacy-wadi-kabirwattiyah-muscat?aid=8981,Pharmacy
HOUSE OF FLAVORS,/oman/restaurant/702174/house-of-flavors-darsait?aid=8981,"Indian, Omani, Chinese"
Burgers & Bites,/oman/restaurant/28392/burgers-bites-ruwimbd?aid=8981,"Sandwiches, American, Burgers"
"Tropical, Ruwi",/oman/restaurant/31990/tropical-ruwi?aid=8981,"Juices, Healthy, Beverages"
Sree Saravana`s Vegetarian Restaurant,/oman/restaurant/719121/sree-saravanas-vegetarian-restaurant-ruwi?aid=8981,"Indian, Desserts, Beverages"
Muttrah Food Palace,/oman/restaurant/722024/muttrah-food-palace-ruwi?aid=8981,Arabic
Chai wala Darsait,/oman/restaurant/634646/chai-walaruwi?aid=8981,"Grills, Kebab, Arabic"
HOUSE OF FLAVORS,/oman/restaurant/702174/house-of-flavors-darsait?aid=8981,"Indian, Omani, Chinese"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=8981,Charity
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=8981,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=8981,Charity
Udupi Home,/oman/restaurant/612655/udupi-home-ruwi?aid=8981,"Vegetarian, South indian, Indian"
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=8981,Charity
Ashok`s Grill House,/oman/restaurant/725117/ashoks-grill-house-wadi-al-kabir?aid=8981,"Indian, Asian, Grills"
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=8981,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=8981,Charity
talabat mart,/oman/grocery/665789/talabat-mart-ruwi?aid=8981,Grocery
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=8981,Charity
Bait Al Luban Restaurant,/oman/restaurant/48831/bait-al-luban-restaurant?aid=8981,"Desserts, Beverages, Arabic sweets"
Khyber Restaurant,/oman/restaurant/11553/khyber-restaurant-cbd?aid=8981,"Grills, Biryani, Indian"
Miran Coffee & Ice Cream,/oman/restaurant/728749/miran-coffee-ice-cream-ruwi?aid=8981,"Beverages, Sandwiches, Desserts"
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=8981,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=8981,Charity
Delta Pharmacy,/oman/pharmacy/676228/delta-pharmacy-wadi-al-kabir?aid=8981,Pharmacy
FETIH TURKISH RESTAURANT,/oman/restaurant/699984/fetih-turkish-restaurant-ruwi?aid=8981,"Grills, Turkish, Juices"
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=8981,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=8981,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=8981,Charity
Hills Kitchen,/oman/restaurant/602412/hills-kitchen-muttrah?aid=8981,"Indian, Noodles, Burgers"
Delicious Desi Restaurant,/oman/restaurant/41423/delicious-desi-restaurant-ruwi-cbd?aid=8981,"Curry, Beverages, Bbq"
Kebab House,/oman/restaurant/731587/kebab-house-wadi-al-kabir?aid=8981,"Grills, Kebab, Chicken"
Jenan Tea Muttrah,/oman/restaurant/644579/jenan-tea-muttrah-jibrooh?aid=8981,"Cafeteria, Burgers, Sandwiches"
Azura The Coffee,/oman/restaurant/48919/azura-the-coffee-company-qurm?aid=8981,"Beverages, Coffee"
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=8981,Charity
"Kusharina,Qurm",/oman/restaurant/29183/kusharinaqurm?aid=8981,"Koshary, Sandwiches, Egyptian"
talabat mart,/oman/grocery/665789/talabat-mart-ruwi?aid=8981,Grocery
6 Aromas Restaurant,/oman/restaurant/703085/6-aromas-restaurant-ruwi?aid=8981,"Indian, Biryani, Breakfast"
Al Ravi Restaurant,/oman/restaurant/45923/al-ravi-restaurant-ruwi?aid=8981,"Pakistani, Beverages, Desserts"
Sea Shell Restaurant (Special Hyderabadi Food),/oman/restaurant/674853/nawabs-hyderbadi-special-food-ruwi?aid=8981,"Biryani, Chinese, Indian"
KRISHNADHAM,/oman/restaurant/706799/krishnadham-ruwi?aid=8981,"Asian, Grills, Indian"
Naana Cafe,/oman/restaurant/36245/naana-cafe-cbd?aid=8981,"Grills, Burgers, Juices"
The Golden Wok,/oman/restaurant/725187/golden-wok-wadi-al-kabir?aid=8981,"Chinese, Indian, Noodles"
Ananthapuri Restaurant,/oman/restaurant/663305/ananthapuri-restaurant-bait-al-falaj?aid=8981,"Indian, Curry, Chicken"
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=8981,Charity
Al Zahra Café,/oman/restaurant/695271/al-zahra-caf-wadi-khabir?aid=8981,"American, Beverages, Burgers"
Ramssa,/oman/restaurant/693413/ramsa-qurm?aid=8981,"Arabic, Grills, Sandwiches"
Italian Barista Cafe,/oman/restaurant/26354/italian-barista-al-qurm?aid=8981,"Pizza, Pasta, Burgers"
Al-Exandria Restaurant,/oman/restaurant/726816/al-exandria-restaurant-ruwai?aid=8981,"Asian, Indian"
Vasanta Bhavan,/oman/restaurant/666389/vasanta-bhavan-wadi-kabir?aid=8981,"Vegetarian, Chinese, Indian"
The Milan's Restaurant,/oman/restaurant/616081/the-milans-restaurant-ruwi?aid=8981,"Mandi, Indian, Desserts"
Levels Cafe,/oman/restaurant/672976/levels-cafe-qurm?aid=8981,"Desserts, Beverages, Breakfast"
Chataka Cafe & Juices,/oman/restaurant/720659/chataka-cafe-juices-wadi-al-kabir?aid=8981,"Asian, Juices, Vegetarian"
The Golden Oryx,/oman/restaurant/618345/the-golden-oryx-ruwi?aid=8981,"Asian, Grills, Cafeteria"
Naana Cafe,/oman/restaurant/36245/naana-cafe-cbd?aid=8981,"Grills, Burgers, Juices"
6 Aromas Restaurant,/oman/restaurant/703085/6-aromas-restaurant-ruwi?aid=8981,"Indian, Biryani, Breakfast"
Italian Barista Cafe,/oman/restaurant/26354/italian-barista-al-qurm?aid=8981,"Pizza, Pasta, Burgers"
Sea Shell Restaurant (Special Hyderabadi Food),/oman/restaurant/674853/nawabs-hyderbadi-special-food-ruwi?aid=8981,"Biryani, Chinese, Indian"
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=8981,Charity
Moon Light,/oman/flower/676965/moon-light-ruwi?aid=8981,Flowers
Baskin Robbins,/oman/restaurant/31785/baskin-robbins-ruwi?aid=8981,"Ice cream, Cakes, Desserts"
Pak Darbar,/oman/restaurant/729572/pak-darbar-ruwi?aid=8981,Pakistani
Yum Yum,/oman/restaurant/34849/yum-yum-qurm?aid=8981,"Sandwiches, Grills, Burgers"
Annapoorna,/oman/restaurant/665998/annapoorna-restaurant?aid=8981,"Indian, Curry, Biryani"
The Pizza Lab,/oman/restaurant/715499/the-pizza-lab-ruwi?aid=8981,"Pizza, International"
Kung Fu Authentic Chinese,/oman/restaurant/28607/kung-fu-qurm?aid=8981,"Chinese, Asian"
