Name,Href,Cuisines
Ahla Restaurant,/oman/restaurant/693463/ahla-restaurant-mirbat-beach?aid=10179,"Arabic, Beverages, Sandwiches"
Mango Hut,/oman/restaurant/693342/mango-hut-mirbat-beach?aid=10179,"Beverages, Crepes, Waffles"
Hills Café,/oman/restaurant/699736/hills-caf-mirbat?aid=10179,"Coffee, Desserts, Cafe"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=10179,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=10179,Charity
Hash Cafe,/oman/restaurant/651624/hash-cafe-mirbat-beach?aid=10179,"Sandwiches, Beverages, Coffee"
La Perla Restaurant,/oman/restaurant/693190/la-perla-restaurant-mirbat-beach?aid=10179,"Cafe, Beverages, Breakfast"
Arabian Pies,/oman/restaurant/717524/arabian-pies-mirbat?aid=10179,"Cafe, Beverages, Pizza"
Ompresso Cafe,/oman/restaurant/694222/ompresso-cafe-mirbat-beach?aid=10179,"Desserts, Beverages"
TNT BURGER,/oman/restaurant/693200/tnt-burger-mirbat-public-garden-area?aid=10179,"American, Fast food, Sandwiches"
PIZZA AL FAKHARAH,/oman/restaurant/702752/pizza-al-fakharah-mirbat?aid=10179,"Pizza, Italian"
Black drop Cafe,/oman/restaurant/694050/black-dorp-cafe-mirbat-beach?aid=10179,"Beverages, Desserts"
