Name,Href,Cuisines
"Subway, Madinat Sultan Qaboos",/oman/restaurant/651848/subway-madinat-sultan-qaboos?aid=1377,"Sandwiches, Healthy, Salad, Wraps"
Alhalabi Express,/oman/restaurant/679416/alhalabi-express-qurm?aid=1377,"Bbq, Shawarma, Snacks"
Shawerma Al Balad,/oman/restaurant/722827/shawerma-al-balad-al-khuwayr-south?aid=1377,"Shawarma, Sandwiches, Arabic"
Animal World,/oman/restaurant/43706/animal-world-al-khuwayr-north-muscat?aid=1377,Specialty Store
Carrefour,/oman/grocery/33966/carrefour-qurm-muscat?aid=1377,"Hypermarket, Grocery"
Fashion Eyes,/oman/restaurant/700730/fashion-eyes-qurm?aid=1377,cosmetics
Al Meera,/oman/grocery/699217/al-meera-panorama-muscat?aid=1377,"Hypermarket, Grocery"
Fayha Fresh,/oman/grocery/641716/fayha-fresh-al-khuwayr-north-muscat?aid=1377,"Supermarket , Grocery"
7la Ayamy,/oman/restaurant/707251/7la-ayamy-al-khuwayr-south?aid=1377,"Desserts, Beverages, Coffee"
Laguna,/oman/restaurant/712798/laguna-al-khuwayr-south?aid=1377,"Breakfast, International, Cafe"
Tea Corner,/oman/restaurant/727102/tea-corner-khuwair-33?aid=1377,"Cafe, Beverages, Sandwiches"
Double Pa'tea,/oman/restaurant/717773/double-patea-al-khuwair-north?aid=1377,"Cafe, Beverages, Grills"
Imperial Kitchen,/oman/restaurant/729353/imperial-kitchen-al-khuwayr-north?aid=1377,"Indian, Chicken, Fish/Seafood"
Arzat Beirut,/oman/restaurant/697041/arzat-beirut-al-khuwayr-south?aid=1377,"Fast food, Pizza, Lebanese"
Paratha Point,/oman/restaurant/708142/paratha-point-al-khuwayr-south?aid=1377,"Sandwiches, Breakfast, Burgers"
Mango Talaat,/oman/restaurant/30517/mango-talaat-khuwair-2al-khuwayr-north?aid=1377,"Desserts, Juices, Fruits"
Al Basha Al Lubnani,/oman/restaurant/714901/the-lebanese-pasha-al-khuwayr-north?aid=1377,"Sandwiches, Grills, Shawarma"
Kaldi 850 Coffee,/oman/restaurant/712927/kaldi-850-coffee-al-khuwayr-south?aid=1377,"Beverages, Sandwiches, Cafe"
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=1377,Charity
Chaii,/oman/restaurant/701602/chaii-al-khuwayr-south?aid=1377,"Breakfast, Sandwiches, Cafe"
Num Nums Bake Shop,/oman/restaurant/707145/num-nums-bake-shop-al-khuwayr-south?aid=1377,"Breakfast, Desserts, Filipino"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=1377,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=1377,Charity
LaMer Restaurant,/oman/restaurant/675461/lamer?aid=1377,"Pizza, Pasta, Manaqeesh"
Coco's Blender,/oman/restaurant/726482/cocos-blender-al-khuwayr-south?aid=1377,"Desserts, Beverages, Ice Cream"
Hunger Bowls,/oman/restaurant/709433/hunger-bowls-al-khuwayr-south?aid=1377,"Bowls, Indian, Italian, Arabic"
Dar Al Mahashi Restaurant,/oman/restaurant/697170/dar-al-mahashi-restaurant-al-khuwair-south?aid=1377,"Egyptian, Arabic, Mezze"
Starbucks,/oman/restaurant/710992/starbucks-araya-complex--pos-al-khuwayr-north?aid=1377,"Beverages, Coffee, Desserts"
Royal Afghan Restaurant,/oman/restaurant/727652/royal-afghan-restaurant-al-khuwayr-south?aid=1377,"Grills, Chicken, Mandi"
