Name,Href,Cuisines
Sukar Khafeef,/oman/restaurant/723380/sukar-khafeef-al-dareez?aid=5588,"Sandwiches, Desserts, Beverages"
Kaff Cafe,/oman/restaurant/652880/kaff-cafe-ar-rayibah?aid=5588,"Desserts, Beverages, Donuts"
Funky Mango,/oman/restaurant/729519/funky-mango-al-araqi?aid=5588,"Beverages, Burgers, Desserts"
Al Shaam Jewel,/oman/restaurant/698486/al-shaam-jewel-ibri-souq?aid=5588,"Arabic, Grills, Shawarma"
Chick N Fille,/oman/restaurant/698751/chick-n-fille-idreez?aid=5588,"Burgers, Sandwiches, Juices"
Jim Cafe,/oman/restaurant/609426/jim-cafe-ibri-souq?aid=5588,"Beverages, Coffee, Milkshakes"
Kanafa & Karak,/oman/restaurant/611115/kanafa-karak-al-araqi?aid=5588,"Sandwiches, Arabic sweets, Burgers"
Al Mahashi Time,/oman/restaurant/702691/mahashi-time-hijjar?aid=5588,"Mezze, Desserts"
ROAST COFFEE,/oman/restaurant/729933/roast-coffee-ibri-souq?aid=5588,Coffee
"Arab World Restaurant, Ibri",/oman/restaurant/610221/arab-world-restaurant-ibri?aid=5588,"Breakfast, Arabic, Foul"
Mr papa zinger,/oman/restaurant/729425/mr-papa-zinger-mutrid?aid=5588,"Burgers, Fast food"
TAIBAT AL SHAM,/oman/restaurant/704849/taibat-al-sham-hijjar?aid=5588,"Arabic, Juices, Grills"
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=5588,Charity
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=5588,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=5588,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=5588,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=5588,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=5588,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=5588,Charity
Junaid Perfumes,/oman/restaurant/716232/junaid-perfumes-ar-rayibah?aid=5588,Perfumes
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=5588,Charity
LuLu Hypermarket,/oman/grocery/692577/lulu-hypermarket-ibri?aid=5588,"Hypermarket, Grocery"
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=5588,Charity
Al Qannas Grills,/oman/restaurant/716951/al-qannas-grills-araqi?aid=5588,"Arabic, Breakfast, Burgers"
Mr. Mango,/oman/restaurant/609788/mr-mango-ibri-souq?aid=5588,"Beverages, Juices, Smoothies"
Baskin Robbins,/oman/restaurant/675904/baskin-robbins-ibri?aid=5588,"Ice cream, Cakes, Desserts"
Crispiano,/oman/restaurant/730803/crispiano-as-sulaif?aid=5588,"Burgers, Chicken"
Pizza Hut,/oman/restaurant/634847/pizza-hut-ibri-souq?aid=5588,"Pizza, International, Italian"
One Stop,/oman/restaurant/681629/one-stop-ibri-souq?aid=5588,"Burgers, Cafe"
BU KISHA,/oman/restaurant/711667/bu-kisha-al-araqi?aid=5588,"Burgers, Pasta, Fast food"
FRITEN POTATOS,/oman/restaurant/707254/friten-potatos-as-sulaif?aid=5588,"Burgers, Pasta, Fast food"
Ayush,/oman/restaurant/719053/ayush-hijjar?aid=5588,"Arabic, Omani"
Al Frooj Nest,/oman/restaurant/710159/al-frooj-nest-al-dareez?aid=5588,"Arabic, Shawarma, Sandwiches"
Burger Garage,/oman/restaurant/697099/burger-garage-as-sulaif?aid=5588,"Burgers, Sandwiches"
IBRI MARKET,/oman/grocery/663396/ibri-market-ibri-souq?aid=5588,"Grocery, Fruits & Vegetables"
