Name,Href,Cuisines
DWICH,/oman/restaurant/728773/dwich-mahaj?aid=2413,"Sandwiches, Fast food, Fried chicken, Chicken, Burgers"
Al Meera,/oman/grocery/694723/al-meera-amarat-muscat?aid=2413,"Hypermarket, Grocery"
LuLu Hypermarket,/oman/grocery/692629/lulu-hypermarket-amerat-muscat?aid=2413,"Hypermarket, Grocery"
B flowers,/oman/flower/732222/b-flowers-amerat?aid=2413,Flowers
Chakula Restaurant,/oman/restaurant/731560/chakula-restaurant-amirat-6?aid=2413,"Omani, Indian, International"
Caravana cafe,/oman/restaurant/624775/caravana-cafe-al-hajar?aid=2413,"Beverages, Coffee, Cafe"
Madrid Tea,/oman/restaurant/627369/madrid-tea-amarat-phase-1?aid=2413,"Crepes, Desserts, Beverages"
Rice House,/oman/restaurant/678038/rice-house-amirat-6?aid=2413,"Biryani, Indian, Asian"
Potatos 7,/oman/restaurant/648592/potatos-7-amerat-6?aid=2413,"Seafood, Chicken, Fish & chips"
Omani Shiwa Cafe & Restaurant,/oman/restaurant/679036/omani-shiwa-cafe-restaurant-amerat-1?aid=2413,"Pasta, Grills, Sandwiches"
Burger Garage,/oman/restaurant/24868/burger-garage-amarat-phase-1?aid=2413,"Burgers, Sandwiches"
HAIKAL AL AMERAT RESTAURANT &COFFEESHOP,/oman/restaurant/707788/haikal-al-amerat-restaurant-coffeeshop-amarat-phase-2?aid=2413,"Arabic, Grills, Desserts"
Hikayat Mahshi,/oman/restaurant/636306/hikayat-mahshi-amirat-6?aid=2413,"Mezze, Koshary"
Tea Corner,/oman/restaurant/727101/tea-corner-amarat-phase-1?aid=2413,"Cafe, Beverages, Sandwiches"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=2413,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=2413,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=2413,Charity
Pudding Factory,/oman/restaurant/640207/pudding-factory-amarat-phase-1?aid=2413,"Desserts, International, Cakes"
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=2413,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=2413,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=2413,Charity
