Name,Href,Cuisines
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=3675,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=3675,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=3675,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=3675,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=3675,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=3675,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=3675,Charity
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=3675,Charity
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=3675,Charity
KFC,/oman/restaurant/3583/kfc-falaj-al-awhi?aid=3675,"Fried chicken, Chicken, Sandwiches"
On The Wood,/oman/restaurant/718629/on-the-wood-al-hambar?aid=3675,"Lebanese, International, Sandwiches"
Hungry Bunny,/oman/restaurant/5450/hungry-bunny-falaj-al-qabail?aid=3675,"Sandwiches, Fried chicken, Burgers"
