Name,Href,Cuisines
Fun Al Burger,/oman/restaurant/729865/fun-al-burger-ibra-college?aid=3052,"Burgers, Fast Food, American"
Gulf People Pastry,/oman/restaurant/671493/gulf-people-pastry?aid=3052,"Pies, Pastries, Pizza"
Mahshi Abo Abdo Ibra,/oman/restaurant/695401/mahshi-abo-abdo-ibra-al-ghayl?aid=3052,"Arabic, Beverages, Sandwiches"
Pizza Sky,/oman/restaurant/722227/pizza-sky-al-ahmadi?aid=3052,Pizza
Andalusia Masterpiece Cafe Turkish Food,/oman/restaurant/672545/andalusia-masterpiece-cafe-turkish-food?aid=3052,"Pastries, Sandwiches, Juices"
Karma Cafe,/oman/restaurant/672446/karma-cafe-al-ahmadi?aid=3052,"Beverages, Breakfast, Burgers"
DOHH DONUT,/oman/restaurant/725103/dohh-asharqiyah-university?aid=3052,"Cafe, Beverages"
Sereno Cafe,/oman/restaurant/672560/sereno-cafe-ibra-municipality-area?aid=3052,"Beverages, Milkshakes, Desserts"
Rawazen Restaurant,/oman/restaurant/672682/rawazen-restaurant-ibra-municipality-area?aid=3052,"Pastries, Noodles, Snacks"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=3052,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=3052,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=3052,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=3052,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=3052,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=3052,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=3052,Charity
LuLu Hypermarket,/oman/grocery/692586/lulu-hypermarketibra?aid=3052,"Hypermarket, Grocery"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=3052,Charity
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=3052,Charity
Pizza Hut,/oman/restaurant/711906/pizza-hut-ibraindustrial-area?aid=3052,"Pizza, International, Italian"
