Name,Href,Cuisines
Carrefour,/oman/grocery/34183/carrefour-al-araimi-muscat?aid=6777,"Hypermarket, Grocery"
Al Meera,/oman/grocery/625318/al-meera-al-mawalih-north-muscat?aid=6777,"Hypermarket, Grocery"
Fashion Eyes,/oman/restaurant/641647/fashion-eyes-al-koudh?aid=6777,cosmetics
Roses & Gifts Corner,/oman/flower/600789/roses-gifts-corner-maabela?aid=6777,Flowers
Scientific Pharmacy,/oman/pharmacy/664042/scientific-pharmacy-seebhail-north-muscat?aid=6777,Pharmacy
LuLu Hypermarket,/oman/grocery/711879/lulu-hypermarket-wadi-al-lawami-muscat?aid=6777,Hypermarket
Buthoor,/oman/grocery/641607/buthoor-maabela-south-muscat?aid=6777,Fruits & Vegetables
Paratha Point,/oman/restaurant/732383/paratha-point-maabela-south?aid=6777,"Sandwiches, Beverages, Breakfast"
Naseeb Restaurant,/oman/restaurant/732246/naseeb-restaurant-maabela?aid=6777,"Biryani, Breakfast, Sandwiches"
Share,/oman/restaurant/622175/share?aid=6777,"Donuts, Desserts, Beverages"
Baskin Robbins,/oman/restaurant/31775/baskin-robbins-maabela?aid=6777,"Ice cream, Cakes, Desserts"
TAAZA WORLD,/oman/restaurant/684561/taaza-world-maabela?aid=6777,"Grills, Indian, Sandwiches"
Buckets & Buckets,/oman/restaurant/724453/buckets-buckets-al-koudh?aid=6777,Seafood
Dar Al Mahashi Restaurant,/oman/restaurant/682225/dar-al-mahashi-restaurant-maabela?aid=6777,"Egyptian, Arabic, Mezze"
Gloria Jean's Coffees,/oman/restaurant/681379/gloria-jeans-coffees?aid=6777,"Beverages, Coffee"
Farooj Abo Talal,/oman/restaurant/649284/farooj-abo-talal-maabela?aid=6777,"Grills, Sandwiches, Turkish"
Karak & Luqaimat,/oman/restaurant/678335/karak-luqaimat-maabela?aid=6777,"Arabic, Cafe"
"Tropical, Mabeela",/oman/restaurant/31982/tropical-mabeela?aid=6777,"Juices, Healthy, Beverages"
Arab World Restaurant,/oman/restaurant/694944/arab-world-restaurant-maabela?aid=6777,"Grills, Arabic"
Ajeen,/oman/restaurant/635474/ajeen-seeb?aid=6777,"Manaqeesh, Pastries, Sandwiches, Saj"
Buckets & Buckets,/oman/restaurant/724453/buckets-buckets-al-koudh?aid=6777,Seafood
1st Le Bistro Cafe,/oman/restaurant/664689/1st-le-bistro-cafe-maabela?aid=6777,"Beverages, Desserts"
Al Nawras Tea,/oman/restaurant/660146/al-nawras-tea-maabela?aid=6777,"Cafe, Beverages, Sandwiches"
Pudin,/oman/restaurant/728494/pudin-maabela-south?aid=6777,Desserts
Al Khaleej Al Arabi Restaurant,/oman/restaurant/605212/al-khaleej-al-arabi-restaurant-seeb-maabela?aid=6777,"Grills, Pies, Pizza"
Urbano Bistro,/oman/restaurant/604328/urbano-bistro-maabelaa?aid=6777,"Cafe, Juices, Burgers"
CC Coffee & Crepe,/oman/restaurant/719360/cc-coffee-crepe-maabela?aid=6777,Coffee
Toucan,/oman/restaurant/694786/toucan-maabela-south?aid=6777,"Juices, Pancakes, Waffles"
Juice Arabia,/oman/restaurant/40914/juice-arabia-maabela?aid=6777,"Beverages, Desserts"
Tea Corner,/oman/restaurant/727097/tea-corner-maabela?aid=6777,"Cafe, Beverages, Sandwiches"
Land of Gardens Restaurant‎,/oman/restaurant/603793/land-of-gardens-restaurant-maabela-south?aid=6777,"Mandi, Grills, Seafood"
Shajf Al Sham,/oman/restaurant/722289/shajf-al-sham-maabela?aid=6777,"Juices, Fast food"
Hyderabadi Darbar,/oman/restaurant/705519/hyderabadi-darbar-maabela?aid=6777,"Indian, Mandi, Chinese"
Karak Madbot,/oman/restaurant/709559/karak-madbot-maabela?aid=6777,"Pastries, Burgers, Beverages"
MANDI TIME,/oman/restaurant/702978/mandi-time-maabela?aid=6777,"Arabic, Grills, Mandi"
Tim Hortons,/oman/restaurant/38549/tim-hortons-maabela?aid=6777,"Sandwiches, Beverages, Juices"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=6777,Charity
Al Mahroosa Bakery,/oman/restaurant/720611/al-mahroosa-seeb?aid=6777,Bakery
Al Mahashi Time,/oman/restaurant/45608/mahashi-time-mabelah?aid=6777,"Mezze, Desserts"
Fantastic Juice,/oman/restaurant/728507/fantastic-juice-maabela?aid=6777,"Beverages, Juices, Milkshakes"
"Aseer Time, mabeela",/oman/restaurant/50340/aseer-time-mabeela?aid=6777,"Beverages, Juices, Ice cream"
RED CREAM,/oman/restaurant/685477/red-cream-al-koudh?aid=6777,"Desserts, Cakes"
Cinnabon,/oman/restaurant/34434/cinnabon-maabela?aid=6777,"Desserts, Coffee"
Shwaia Time,/oman/restaurant/716063/shwaia-time-maabela?aid=6777,"Grills, Chicken, Arabic"
La Vie,/oman/restaurant/643418/la-vie-maabela-south?aid=6777,Beverages
The Royal Mandi Plate,/oman/restaurant/704625/the-royal-mandi-plate-maabela?aid=6777,"Arabic, Beverages, Omani"
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=6777,Charity
MAGIC SCOOPS,/oman/restaurant/715887/magic-scoops-maabela-north?aid=6777,"Beverages, Ice Cream, Desserts"
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=6777,Charity
Home Taste and More,/oman/restaurant/51295/home-taste-and-more-mabelaal-yasmin?aid=6777,"Fast food, Burgers, Grills"
Burger Pizza House,/oman/restaurant/732038/burger-pizza-house-maabela?aid=6777,"Burgers, Pizza, American, Beverages, Pasta"
PEMPA ZANZIBAR FOODS,/oman/restaurant/724977/pempa-maabela?aid=6777,"Arabic, Snacks, African"
Rydan Restaurants,/oman/restaurant/32975/rydan-restaurants-maabela?aid=6777,"Grills, Beverages"
WAWAN HEALTHY BAR,/oman/restaurant/658492/wawan-healthy-bar-maabela-south?aid=6777,"Fast food, Burgers"
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=6777,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=6777,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=6777,Charity
Sultan Al Bukhari,/oman/restaurant/619061/sultan-al-bukhari-maabela?aid=6777,"Arabic, Omani, Grills"
Ravenna Kunafa,/oman/restaurant/725921/ravenna-kunafa-maabela?aid=6777,"Arabic sweets, Desserts"
Mango Talaat,/oman/restaurant/620257/mango-talaat-mabeela-2?aid=6777,"Desserts, Juices, Fruits"
GULF TEA TIME,/oman/restaurant/708247/gulf-tea-time-maabela?aid=6777,"Sandwiches, Beverages, Burgers"
Dunkin,/oman/restaurant/702358/dunkin-maabela?aid=6777,"Cafe, Desserts, International"
Luqaimat,/oman/restaurant/600724/luqaimat-maabela?aid=6777,"Arabic sweets, Desserts"
Al Fairoz,/oman/restaurant/673821/al-fairoz-mabeelamaabela?aid=6777,"Sandwiches, Juices, Shawarma"
"Tea Time, Maabela bp",/oman/restaurant/33995/tea-time-maabela-bp?aid=6777,"Sandwiches, Wraps, Burgers"
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=6777,Charity
"Pizza Inn, Maabela",/oman/restaurant/25954/pizza-inn-maabela?aid=6777,"Pizza, Pasta, Italian"
7 HILLS RESTAURANT,/oman/restaurant/708537/7-hills-restaurant-maabela?aid=6777,"Indian, Biryani, Chinese"
McCafé,/oman/restaurant/669837/mccaf-maabela?aid=6777,"Donuts, Coffee, Cakes"
Al Bait Al Arabi Bakery,/oman/restaurant/39916/al-bait-al-arabi-bakery-maabela?aid=6777,"Pastries, Pizza, Bakery"
Healthy Restaurant,/oman/restaurant/699501/healthy-restaurant-maabela-south?aid=6777,"Healthy, Grills, Sandwiches"
ROUB,/oman/restaurant/689897/roub-maabela?aid=6777,"Ice Cream, Frozen yogurt"
SEA EMPERORS,/oman/restaurant/704621/sea-emperors-maabela?aid=6777,"Seafood, Grills"
Hekaya Café,/oman/restaurant/671021/hekaya-caf-maabela?aid=6777,"Beverages, Coffee, Desserts"
Al Araam Arabic Food Restaurant,/oman/restaurant/677508/al-araam-arabic-food-restaurant-maabela-south?aid=6777,Seafood
Central Cafe,/oman/restaurant/697030/central-cafe-mabeela?aid=6777,"Cafe, Beverages, Sandwiches"
Passion Berry,/oman/restaurant/689979/passion-berry-maabelah-8?aid=6777,"Beverages, Juices"
East West Zanzibar Food & Grills,/oman/restaurant/618860/east-west-zanzibar-food-grills-al-khoud?aid=6777,"Grills, Biryani"
Afghani Bukhari Restaurant,/oman/restaurant/701284/afghani-bukhari-restaurant-maabela?aid=6777,"Grills, Breakfast, Beverages"
Hyderabad Express,/oman/restaurant/730639/hyderabad-express-al-koudh?aid=6777,"Indian, Biryani"
Crunch Bunch,/oman/restaurant/669585/crunch-bunch-maabela-7?aid=6777,"Sandwiches, Beverages, Noodles"
Megdaf kitchen,/oman/restaurant/632538/megdaf-kitchen-maabela-south?aid=6777,"Grills, Chicken"
Shirazi,/oman/restaurant/33877/shirazi-restaurant-maabela?aid=6777,"Grills, Bbq, Sandwiches"
Papa Johns,/oman/restaurant/626251/papa-johns-mabela?aid=6777,"Pizza, Pastries, Italian"
Asoom Burger,/oman/restaurant/708053/asoom-burger-maabela?aid=6777,"Grills, Burgers, Sandwiches"
Madrid Tea,/oman/restaurant/41327/madrid-teamaabela-7?aid=6777,"Crepes, Desserts, Beverages"
AlFateh Mahashi Castle,/oman/restaurant/702658/alfateh-mahashi-castle-maabela?aid=6777,"Arabic, Pastries, Sandwiches"
THE BU BEEF,/oman/restaurant/731783/the-bu-beef-al-koudh?aid=6777,American
Biryani Corner,/oman/restaurant/657225/biryani-corner-al-koudh?aid=6777,"Biryani, Indian, Asian"
London Street,/oman/restaurant/23014/london-street-maabela?aid=6777,"Cafe, Beverages, Pasta"
Crema's,/oman/restaurant/43374/cremas-maabela?aid=6777,"Desserts, Crepes, Waffles"
Crunchy Chicken,/oman/restaurant/716565/crunchy-chicken-maabela?aid=6777,"Chicken, Beverages, Fast food"
Pasta Box,/oman/restaurant/712033/pasta-box-al-mabella?aid=6777,"Pasta, International"
Cartira,/oman/restaurant/700806/cartira-seeb?aid=6777,"International, Beverages, Breakfast"
Red & Green Rice,/oman/restaurant/712661/red-green-rice-maabela?aid=6777,"Arabic, Omani, Grills"
Pristino Coffee,/oman/restaurant/730202/pristino-coffee-seeb?aid=6777,"Beverages, Desserts"
Mandazi Time,/oman/restaurant/611390/mandazi-time-maabela-south?aid=6777,"Bakery, Pies"
Karak Ghlgol,/oman/restaurant/658550/karak-ghlgol-mabeela?aid=6777,"Cafe, Beverages, Burgers"
Domino's Pizza,/oman/restaurant/729643/dominos-pizza-maabela-south?aid=6777,"Pizza, International, Italian"
SEVENDAYS RESTAURANT,/oman/restaurant/34625/sevendays-maabela-south?aid=6777,"Cafe, Juices, Pizza"
Karak & Luqaimat,/oman/restaurant/705910/karak-luqaimat-maabela?aid=6777,"Arabic, Cafe"
Mindazina,/oman/restaurant/31243/mindazinaal-koudh?aid=6777,"Breakfast, Burgers, Coffee"
PAKISTANI RESTAURANT,/oman/restaurant/699283/pakistani-restaurant-maabela-south?aid=6777,"Arabic, Asian, Sandwiches"
Ofair Omani Food Restaurant,/oman/restaurant/615884/ofair-omani-food-restaurant-al-koudh?aid=6777,"Grills, Chicken, Seafood"
Cake Creations,/oman/restaurant/46347/cake-creation-maabela?aid=6777,"Burgers, Sandwiches, American"
Good Evening Restaurant,/oman/restaurant/44959/good-evening-restaurant-maabela-south?aid=6777,"Grills, Pies, Pastries"
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=6777,Charity
Plain,/oman/restaurant/689392/plain-maabela?aid=6777,"Beverages, Ice Cream, Desserts"
Bliss,/oman/restaurant/728598/bliss-maabela?aid=6777,"Ice Cream, Desserts"
Beige Cafe,/oman/restaurant/720670/beige-boutique-cafe-maabela?aid=6777,"Cafe, Beverages, Coffee"
Burger Garage,/oman/restaurant/33080/burger-garage-maabela-south?aid=6777,"Burgers, Sandwiches"
Khuttarna,/oman/restaurant/724657/khuttarna-maabela?aid=6777,"Arabic, Chicken, Mandi"
Toto Fruito,/oman/restaurant/704903/toto-fruito-maabela?aid=6777,"Beverages, Juices"
Penguin,/oman/restaurant/42232/penguin-maabelamaabela?aid=6777,"Pizza, Fried chicken, Burgers"
Chaval Chowk,/oman/restaurant/712687/chaval-chowk-maabela-south?aid=6777,Indian
Shawarma Lab,/oman/restaurant/691111/shawarma-lab-maabela?aid=6777,"Grills, Shawarma, Sandwiches"
China Town,/oman/restaurant/646505/china-town-al-koudh?aid=6777,"Grills, Chicken, Vegetarian"
Adan Modern Restaurant,/oman/restaurant/44066/adan-modern-restaurantseeb?aid=6777,"Arabic, Chicken, Mandi"
THE YEMENI PALACE,/oman/restaurant/693516/the-yemeni-palace-al-koudh?aid=6777,"Arabic, Yemeni, Mandi"
Karak Al-Teseenat,/oman/restaurant/676789/karak-al-teseenat-maabela?aid=6777,"Beverages, Juices, Coffee"
Food Gate,/oman/restaurant/729702/food-gate-al-koudh?aid=6777,Sandwiches
Kucu,/oman/restaurant/699847/kucu-maabela-south?aid=6777,"Fast food, Sandwiches"
Shirazi,/oman/restaurant/33877/shirazi-restaurant-maabela?aid=6777,"Grills, Bbq, Sandwiches"
Shahad Al Bait Sweets And Pastries,/oman/restaurant/669269/shahad-al-bait-sweets-and-pastries-mabeelamaabela?aid=6777,"Desserts, Cakes, Pastries"
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=6777,Charity
MEITO,/oman/restaurant/657212/meito-maabela?aid=6777,"Cafe, Beverages, Sandwiches"
Italiano,/oman/restaurant/689212/italiano-mabeela?aid=6777,"Italian, Pizza, Pasta"
KFC,/oman/restaurant/640405/kfc-maabilah-2-freeway?aid=6777,"Fried chicken, Chicken, Sandwiches"
Aseer Time,/oman/restaurant/650179/aseer-time-seeb?aid=6777,"Beverages, Juices, Desserts"
Biryani Corner,/oman/restaurant/657225/biryani-corner-al-koudh?aid=6777,"Biryani, Indian, Asian"
Dream Cream,/oman/restaurant/650095/dream-cream-mabaila-maabela-south?aid=6777,"Desserts, Beverages, Cakes"
SEVENDAYS RESTAURANT,/oman/restaurant/34625/sevendays-maabela-south?aid=6777,"Cafe, Juices, Pizza"
B LABAN,/oman/restaurant/731133/b-laban-maabela-south?aid=6777,"Desserts, Arabic sweets, Egyptian"
PAKISTANI RESTAURANT,/oman/restaurant/699283/pakistani-restaurant-maabela-south?aid=6777,"Arabic, Asian, Sandwiches"
Madeena Grill,/oman/restaurant/47964/madeena-grill-maabela?aid=6777,"Cafe, Beverages, Sandwiches"
Professor cafe,/oman/restaurant/603580/professors-cafe-maabela?aid=6777,"Beverages, Ice cream, Desserts"
Juice N' Shake,/oman/restaurant/667293/juice-n-shake?aid=6777,"Beverages, Desserts"
KARAK AZOOZ,/oman/restaurant/730418/karak-azooz-maabela?aid=6777,"Breakfast, Cafe, Fast food"
Kucu,/oman/restaurant/699847/kucu-maabela-south?aid=6777,"Fast food, Sandwiches"
"Basha Mhashi, maabela",/oman/restaurant/39273/basha-mhashi-maabela?aid=6777,"Egyptian, Arabic, Snacks"
Al Aziz Restaurant Turkish Food,/oman/restaurant/31587/al-aziz-restaurant-turkish-food-maabela?aid=6777,"Shawarma, Pastries, Pizza, Grills"
MEITO,/oman/restaurant/657212/meito-maabela?aid=6777,"Cafe, Beverages, Sandwiches"
Italiano,/oman/restaurant/689212/italiano-mabeela?aid=6777,"Italian, Pizza, Pasta"
Al Saham Al lama Restaurant and coffee shop,/oman/restaurant/617796/al-saham-al-lama-restaurant-and-coffee-shop-maabela-south?aid=6777,"Cafe, Beverages, Burgers"
Magboos Kuwaiti,/oman/restaurant/41042/magboos-kuwaiti-al-koudh?aid=6777,"Grills, Chicken"
KFC,/oman/restaurant/640405/kfc-maabilah-2-freeway?aid=6777,"Fried chicken, Chicken, Sandwiches"
215 Kafe,/oman/restaurant/665776/215-kafe-maabela?aid=6777,"International, Beverages, Pizza"
Africa Restaurant & Coffee Shop for Zanzibar Food,/oman/restaurant/50910/africa-restaurant-coffee-shop-for-zanzibar-food-maabilah-north-maabela?aid=6777,"Cafe, Beverages, Grills"
"Ard Almuhashi, Maabela",/oman/restaurant/46739/ard-almuhashi-maabela?aid=6777,"Koshary, Egyptian, Fast food"
Barbaros Restaurant,/oman/restaurant/671401/barbaros-restaurant-al-mawalih-north?aid=6777,Turkish
New Khaibar Restaurant,/oman/restaurant/710322/new-khaibar-restaurant-maabela-south?aid=6777,"Arabic, Pakistani"
Majlis Turkish Restaurant,/oman/restaurant/699979/majlis-turkish-restaurant?aid=6777,"Turkish, Arabic, Grills"
Sheikh Almandi Restaurant,/oman/restaurant/46371/sheikh-almandi-restaurant-al-koudh?aid=6777,"Grills, Chicken, Seafood"
Kunafa Al Diyafa,/oman/restaurant/612120/kunafa-aldiyafa-mabela?aid=6777,Desserts
Haretna Kitchen,/oman/restaurant/683846/haretna-kitchen-al-koudh?aid=6777,"Omani, Yemeni, Arabic"
Aroma- The Italian Taste,/oman/restaurant/40492/aroma-the-italian-taste-mabela-south?aid=6777,"Cafe, Beverages, Pizza"
Madeena Grill,/oman/restaurant/47964/madeena-grill-maabela?aid=6777,"Cafe, Beverages, Sandwiches"
Freej Al Mubarakiya,/oman/restaurant/30424/freej-al-mubarakiya-seebal-koudh?aid=6777,"Grills, Kebab, Seafood"
Pizza Hut,/oman/restaurant/657515/pizza-hut-mabelah-north?aid=6777,"Pizza, International, Italian"
Al Yemen Al Saeed Restaurant,/oman/restaurant/658382/al-yemen-al-saeed-restaurant-al-koudh?aid=6777,"Grills, Mandi"
Potatos 7,/oman/restaurant/640954/potatos-7-al-koudh?aid=6777,"Seafood, Chicken, Fish & chips"
Cake & Hala,/oman/restaurant/621435/cake-hala-maabela?aid=6777,"Desserts, Cakes"
Food Gate,/oman/restaurant/729702/food-gate-al-koudh?aid=6777,Sandwiches
The Crepe Cafe,/oman/restaurant/30233/the-crepe-cafe-seeb?aid=6777,"Beverages, Crepes, Breakfast"
Tea Dukkan,/oman/restaurant/706516/tea-dukkan-maabela?aid=6777,"Breakfast, Beverages, Bakery"
Noodle Box,/oman/restaurant/701618/noodle-box-al-koudh?aid=6777,"Noodles, Asian"
Panda Wok,/oman/restaurant/728020/panda-wok-maabela?aid=6777,"Chinese, Vegetarian, Seafood"
Acaiholic,/oman/restaurant/731380/acaiholic-seeb?aid=6777,"Acai, Desserts, Beverages"
MAHSHII PALACE,/oman/restaurant/727604/mahshii-palace-maabela?aid=6777,Arabic
Lahab Kitchen,/oman/restaurant/698983/lahab-kitchen-al-koudh?aid=6777,"Arabic, Bbq, Chicken"
Atchaa,/oman/restaurant/673248/atchaa-al-koudh?aid=6777,"Grills, Curry, Biryani, Indian"
Mandazi Haretna,/oman/restaurant/680903/mandazi-haretna-maabela?aid=6777,"Arabic, Pies, Breakfast"
Texas Chicken,/oman/restaurant/716584/texas-chicken-al-koudh?aid=6777,"Fried chicken, Sandwiches, Wraps"
ABUL REESH,/oman/restaurant/706453/abul-reesh?aid=6777,"Arabic, Beverages, Sandwiches"
Delicato Kitchen,/oman/restaurant/43590/delicato-kitchen-al-koudh?aid=6777,"Grills, Sandwiches, Seafood"
Costa Coffee,/oman/restaurant/697994/costa-coffee-maabela?aid=6777,"Coffee & Tea, Sandwiches, Desserts"
Kaldi 850 Coffee,/oman/restaurant/728686/kaldi-850-coffee-al-mawalih-north?aid=6777,"Beverages, Sandwiches, Cafe"
Doganza,/oman/restaurant/703171/doganza-hail-south?aid=6777,"Burgers, Sandwiches, Hot dogs"
Dilkush Restaurant,/oman/restaurant/708482/dilkush-restaurant-maabela?aid=6777,"Asian, Chinese, Indian"
Healthy Lab,/oman/restaurant/708509/healthy-lab-hail-south?aid=6777,"Healthy, Beverages, Sandwiches"
Costa Coffee,/oman/restaurant/697994/costa-coffee-maabela?aid=6777,"Coffee & Tea, Sandwiches, Desserts"
Baba Karak Paratha,/oman/restaurant/672405/baba-karak?aid=6777,"Sandwiches, Beverages, Bakery"
Panda Wok,/oman/restaurant/728020/panda-wok-maabela?aid=6777,"Chinese, Vegetarian, Seafood"
Lolah Shamsa wa Khamis,/oman/restaurant/719161/lolah-shamsa-wa-khamis-al-mawalih-south?aid=6777,"Breakfast, Sandwiches"
Sheikh Almandi Restaurant,/oman/restaurant/46371/sheikh-almandi-restaurant-al-koudh?aid=6777,"Grills, Chicken, Seafood"
Acai,/oman/restaurant/35795/acai-al-koudh?aid=6777,"Frozen yogurt, Desserts"
Burger King,/oman/restaurant/715483/burger-king-mabela?aid=6777,"Burgers, Sandwiches, Fast food"
Basha Pastry,/oman/restaurant/710479/basha-pastry-maabela?aid=6777,"Pies, Grills, Shawarma"
Mini Donut,/oman/restaurant/704719/mini-donut-al-koudh?aid=6777,"Donuts, Arabic sweets, Desserts"
Coffee Shop,/oman/restaurant/722480/coffee-shop-al-khoudh?aid=6777,"Arabic, Burgers, Sandwiches"
Haretna Kitchen,/oman/restaurant/683846/haretna-kitchen-al-koudh?aid=6777,"Omani, Yemeni, Arabic"
Chaska point,/oman/restaurant/654593/chaska-point-al-koudh?aid=6777,"Indian, Desserts, Biryani"
Fresh Point,/oman/restaurant/694198/fresh-point-hail-north?aid=6777,"Beverages, Juices, Desserts"
Mr. Mishkak,/oman/restaurant/675277/mr-mishkak-al-koudh?aid=6777,"Grills, Burgers, Arabic"
Frozen Beanz,/oman/restaurant/680858/frozen-beanz-seeb?aid=6777,"Desserts, Beverages, Ice Cream"
Bakhmari,/oman/restaurant/642326/bakhmari-hail-north?aid=6777,"Snacks, Beverages"
TEA WORLD,/oman/restaurant/638427/tea-world-maabela-north?aid=6777,"Cafe, Tea, Sandwiches"
Food Gate,/oman/restaurant/729702/food-gate-al-koudh?aid=6777,Sandwiches
Minun Mandi,/oman/restaurant/695348/minun-mandi-maabela?aid=6777,"Arabic, Beverages, Pies"
Coffee Shop,/oman/restaurant/722480/coffee-shop-al-khoudh?aid=6777,"Arabic, Burgers, Sandwiches"
Omani Shiwa Cafe & Restaurant,/oman/restaurant/617586/omani-shiwa-cafe-restaurant-hail-south?aid=6777,"Pasta, Grills, Sandwiches"
Amo Habeeb,/oman/restaurant/706628/amo-habeeb-hail-north?aid=6777,"Pastries, Sandwiches, Beverages"
SEVEN CAFE,/oman/restaurant/701227/seven-cafe-maabela?aid=6777,"Arabic, International, Cafe"
Karak Tea & Burger,/oman/restaurant/37278/karak-tea-burgerhail?aid=6777,"Fast food, Burgers, Beverages"
