Name,Href,Cuisines
One Bit Burger,/oman/restaurant/663339/one-bit-burger-ghubrah-janubiyyah?aid=1380,"Burgers, American, Pasta"
Shawerma Al Balad,/oman/restaurant/722827/shawerma-al-balad-al-khuwayr-south?aid=1380,"Shawarma, Sandwiches, Arabic"
Carrefour,/oman/grocery/34180/carrefour-mgm-muscat?aid=1380,"Hypermarket, Grocery"
Fashion Eyes,/oman/restaurant/700730/fashion-eyes-qurm?aid=1380,cosmetics
Al Meera,/oman/grocery/699217/al-meera-panorama-muscat?aid=1380,"Hypermarket, Grocery"
Fayha Fresh,/oman/grocery/641716/fayha-fresh-al-khuwayr-north-muscat?aid=1380,"Supermarket , Grocery"
Al Khaleej Al Arabi Restaurant,/oman/restaurant/601585/al-khaleej-al-arabi-restaurant-ghubrah-ashmaliya?aid=1380,"Grills, Pies, Pizza"
Taste of India Restaurant,/oman/restaurant/13026/taste-of-india-ghubrah-ashmaliya?aid=1380,"Grills, Biryani, Chicken, Indian"
Gheyr,/oman/restaurant/729644/gheyr-al-ghubra-ash-shamaliyyah?aid=1380,"Cafe, Coffee, Desserts"
Tea Day,/oman/restaurant/669336/tea-day-al-ghubra-ash-shamaliyyah?aid=1380,"Cafeteria, Sandwiches, Beverages"
The Asian,/oman/restaurant/615744/the-asian-ghubrah-janubiyyahghubrah-janubiyyah?aid=1380,"Chinese, Indian, Filipino"
Mister shikamoo,/oman/restaurant/712560/mister-shikamoo-al-azaiba-south?aid=1380,"Pizza, Burgers, Sandwiches"
Momo King,/oman/restaurant/44090/momo-king-azaiba?aid=1380,"Dumplings, Chinese, Sandwiches"
Ray's Bagels,/oman/restaurant/634452/rays-bagels-al-ghubra-ash-shamaliyyah?aid=1380,"Bagel, Sandwiches, Healthy"
Ofair Omani Food Restaurant,/oman/restaurant/615890/ofair-omani-food-restaurant-al-ghubrah?aid=1380,"Grills, Chicken, Seafood"
One Bit Burger,/oman/restaurant/663339/one-bit-burger-ghubrah-janubiyyah?aid=1380,"Burgers, American, Pasta"
Shawerma Al Balad,/oman/restaurant/722827/shawerma-al-balad-al-khuwayr-south?aid=1380,"Shawarma, Sandwiches, Arabic"
Carrefour,/oman/grocery/34180/carrefour-mgm-muscat?aid=1380,"Hypermarket, Grocery"
Fashion Eyes,/oman/restaurant/700730/fashion-eyes-qurm?aid=1380,cosmetics
Al Meera,/oman/grocery/699217/al-meera-panorama-muscat?aid=1380,"Hypermarket, Grocery"
Fayha Fresh,/oman/grocery/641716/fayha-fresh-al-khuwayr-north-muscat?aid=1380,"Supermarket , Grocery"
Al Khaleej Al Arabi Restaurant,/oman/restaurant/601585/al-khaleej-al-arabi-restaurant-ghubrah-ashmaliya?aid=1380,"Grills, Pies, Pizza"
Taste of India Restaurant,/oman/restaurant/13026/taste-of-india-ghubrah-ashmaliya?aid=1380,"Grills, Biryani, Chicken, Indian"
Gheyr,/oman/restaurant/729644/gheyr-al-ghubra-ash-shamaliyyah?aid=1380,"Cafe, Coffee, Desserts"
Tea Day,/oman/restaurant/669336/tea-day-al-ghubra-ash-shamaliyyah?aid=1380,"Cafeteria, Sandwiches, Beverages"
The Asian,/oman/restaurant/615744/the-asian-ghubrah-janubiyyahghubrah-janubiyyah?aid=1380,"Chinese, Indian, Filipino"
Mister shikamoo,/oman/restaurant/712560/mister-shikamoo-al-azaiba-south?aid=1380,"Pizza, Burgers, Sandwiches"
Momo King,/oman/restaurant/44090/momo-king-azaiba?aid=1380,"Dumplings, Chinese, Sandwiches"
Ray's Bagels,/oman/restaurant/634452/rays-bagels-al-ghubra-ash-shamaliyyah?aid=1380,"Bagel, Sandwiches, Healthy"
Ofair Omani Food Restaurant,/oman/restaurant/615890/ofair-omani-food-restaurant-al-ghubrah?aid=1380,"Grills, Chicken, Seafood"
