Name,Href,Cuisines
Scientific Pharmacy,/oman/pharmacy/664035/scientific-pharmacysohar-1?aid=2611,Pharmacy
Libra,/oman/restaurant/732124/libra-at-turayf?aid=2611,"Cafe, Coffee, Desserts"
SHWATY AL YEMEN AL SAEED,/oman/restaurant/704857/shwaty-al-yemen-al-saeed-karwan?aid=2611,"Arabic, Grills, Mandi"
Hunter Burger,/oman/restaurant/723067/hunter-burger-at-turayf?aid=2611,"American, Burgers"
Designer Cakes Studio,/oman/restaurant/724720/designer-cakes-studio-al-ghushbah?aid=2611,"Desserts, Beverages, Cakes"
Delicato Kitchen,/oman/restaurant/720549/delicato-kitchen-sohar?aid=2611,"Grills, Sandwiches, Seafood"
Burger Garage,/oman/restaurant/47315/burger-garage-sohar-afifa?aid=2611,"Burgers, Sandwiches"
Alfredo,/oman/restaurant/30405/alfredoal-cornish?aid=2611,"Cafe, Beverages, Pizza"
Al Majlis Al Hijazi Restaurant,/oman/restaurant/699625/al-majlis-al-hijazi-restaurant-sallan?aid=2611,"Mandi, Beverages, Grills"
KAYZEN BAKERY & CAFE,/oman/restaurant/721594/kayzen-bakery-cafe-karwan?aid=2611,"Cafe, Bakery, Breakfast"
Al Maazab Al Ordony,/oman/restaurant/726798/al-maazab-al-ordony-al-zafraan?aid=2611,"Arabic, Grills"
House History Restaurant,/oman/restaurant/30678/house-history-caf-at-turayf?aid=2611,"Cafe, Beverages, Pasta"
Konafko,/oman/restaurant/617487/konafko-afifa?aid=2611,Desserts
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=2611,Charity
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=2611,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=2611,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=2611,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=2611,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=2611,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=2611,Charity
5 Minute Burger,/oman/restaurant/31064/5-minute-burger-sohar-sanaiyah?aid=2611,"Burgers, Sliders, Fast food"
Milkato,/oman/restaurant/722787/milkato-at-turayf?aid=2611,"Ice Cream, Desserts, Beverages"
I Do,/oman/restaurant/669105/i-do-at-turayf?aid=2611,"Cafe, Beverages, Desserts"
Kiwi Juices,/oman/restaurant/652116/kiwi-juicesat-turayf?aid=2611,"Beverages, Coffee"
Al Mahashi Time,/oman/restaurant/713039/mahashi-time-al-hadhirah?aid=2611,"Mezze, Desserts"
Doodle Cafe,/oman/restaurant/675657/doodle-cafe-al-hambar?aid=2611,"Desserts, Beverages"
Fresh Donuts,/oman/restaurant/717581/fresh-donuts-al-hadhirah?aid=2611,"Donuts, Arabic sweets, Cafe"
Baskin Robbins,/oman/restaurant/31783/baskin-robbins-city-center-sohar?aid=2611,"Ice cream, Cakes, Desserts"
Zero Fat,/oman/restaurant/30321/zero-fat-at-turayf?aid=2611,"Cafe, Beverages, Sandwiches"
Vasanta Bhavan,/oman/restaurant/700139/vasanta-bhavan-sohar?aid=2611,"Vegetarian, Chinese, Indian"
Jawa Cafe,/oman/restaurant/719203/jawa-cafe-al-ghushbah?aid=2611,"Beverages, Bakery, Sandwiches"
Dar Al Mahashi Restaurant,/oman/restaurant/718129/dar-al-mahashi-restaurant-sohar--al-hadhirah?aid=2611,"Egyptian, Arabic, Mezze"
Aseer Noor Albait,/oman/restaurant/702171/aseer-noor-albait-at-turayf?aid=2611,"Beverages, Juices, Desserts"
Omani Shiwa Cafe & Restaurant,/oman/restaurant/703797/omani-shiwa-cafe-and-restaurant-at-turayf?aid=2611,"Pasta, Grills, Sandwiches"
Shawarma Zone,/oman/restaurant/713600/shawarma-zone-al-hadhirah?aid=2611,"Shawarma, Sandwiches, Arabic"
Her Cafe,/oman/restaurant/641223/her-cafe-afifa?aid=2611,"Beverages, Desserts"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=2611,Charity
Star Zaeem Foods,/oman/restaurant/725518/star-zaeem-foods-sohar?aid=2611,"Grills, Chicken, Vegetarian"
Al Noor Allamea Cafe,/oman/restaurant/668807/al-noor-allamea-cafe-al-hambar?aid=2611,"Cafe, Beverages, Burgers"
Karak Ashikh,/oman/restaurant/600872/karak-ashikh-sohar-sanaiyah?aid=2611,"Desserts, Bakery"
Rydan Restaurants,/oman/restaurant/710449/rydan-restaurants-at-turayf?aid=2611,"Grills, Beverages"
Golestan Iranian Food Restaurant,/oman/restaurant/666109/golestan-iranian-food-restaurant-at-turayf?aid=2611,"Grills, Kebab, Sandwiches"
Nice Ice,/oman/restaurant/666125/nice-ice-at-turayf?aid=2611,"Desserts, Beverages"
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=2611,Charity
Antica Cafe,/oman/restaurant/717536/antica-cafe-al-hambar?aid=2611,"Breakfast, Desserts, Beverages"
Salman Stores,/oman/restaurant/720715/salman-stores-sohar?aid=2611,"Specialty Store , Perfumes"
Alfredo,/oman/restaurant/30405/alfredoal-cornish?aid=2611,"Cafe, Beverages, Pizza"
Just Taste,/oman/restaurant/667499/just-taste-al-hadhira?aid=2611,"Cafe, Beverages, Sandwiches"
Burger 63,/oman/restaurant/668063/burger-63?aid=2611,"Burgers, Keto, Shawarma"
Modern Oman Bakery,/oman/restaurant/601626/modern-oman-bakerysohar?aid=2611,"Desserts, Beverages, Pastries"
Turkish Plus Restaurant,/oman/restaurant/675483/turkish-plus-restaurant?aid=2611,"Cafe, Beverages, Grills"
Wow crepe,/oman/restaurant/721244/wow-crepe-at-turayf?aid=2611,"Crepes, Desserts, Cafe"
"Tropical, Al Hadhirah",/oman/restaurant/706817/tropical-al-hadhirah?aid=2611,"Juices, Healthy, Beverages"
