Name,Href,Cuisines
Scientific Pharmacy,/oman/pharmacy/664035/scientific-pharmacysohar-1?aid=2626,Pharmacy
Fresh Donuts,/oman/restaurant/717581/fresh-donuts-al-hadhirah?aid=2626,"Donuts, Arabic sweets, Cafe"
Erteshaf,/oman/restaurant/721959/erteshaf-at-turayf?aid=2626,"Arabic, Omani, Bakery, Pies, Breakfast, Sandwiches"
Vasanta Bhavan,/oman/restaurant/700139/vasanta-bhavan-sohar?aid=2626,"Vegetarian, Chinese, Indian"
Dar Al Mahashi Restaurant,/oman/restaurant/718129/dar-al-mahashi-restaurant-sohar--al-hadhirah?aid=2626,"Egyptian, Arabic, Mezze"
Shawarma Zone,/oman/restaurant/713600/shawarma-zone-al-hadhirah?aid=2626,"Shawarma, Sandwiches, Arabic"
Her Cafe,/oman/restaurant/641223/her-cafe-afifa?aid=2626,"Beverages, Desserts"
Doodle Cafe,/oman/restaurant/675657/doodle-cafe-al-hambar?aid=2626,"Desserts, Beverages"
Basma Sohar Pizza and Pies,/oman/restaurant/628668/basma-sohar-pizza-and-pies?aid=2626,"Pies, Sandwiches, Pizza"
Fangal,/oman/restaurant/724930/fangal-at-turayf?aid=2626,"Arabic, Omani, Sandwiches"
Kiwi Juices,/oman/restaurant/652116/kiwi-juicesat-turayf?aid=2626,"Beverages, Coffee"
Antica Cafe,/oman/restaurant/717536/antica-cafe-al-hambar?aid=2626,"Breakfast, Desserts, Beverages"
Omani Shiwa Cafe & Restaurant,/oman/restaurant/703797/omani-shiwa-cafe-and-restaurant-at-turayf?aid=2626,"Pasta, Grills, Sandwiches"
New Delhi Rasoi,/oman/restaurant/655856/new-delhi-rasoi-afifa?aid=2626,"Grills, Biryani"
Just Taste,/oman/restaurant/667499/just-taste-al-hadhira?aid=2626,"Cafe, Beverages, Sandwiches"
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=2626,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=2626,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=2626,Charity
"Tropical, Al Hadhirah",/oman/restaurant/706817/tropical-al-hadhirah?aid=2626,"Juices, Healthy, Beverages"
Shawarma Zone,/oman/restaurant/677123/shawarma-zone-afifa?aid=2626,"Lebanese, Falafel, Shawarma"
Al Noor Allamea Cafe,/oman/restaurant/668807/al-noor-allamea-cafe-al-hambar?aid=2626,"Cafe, Beverages, Burgers"
