Name,Href,Cuisines
BlueBerry Juice & Ice Cream,/oman/restaurant/672729/blueberry-juice-icecream-ibra-municipality-area?aid=2733,"Beverages, Juices, Milkshakes"
Modern Oman Bakery,/oman/restaurant/697274/modern-oman-bakery-ibra-municipality-area?aid=2733,"Desserts, Beverages, Pastries"
Andalusia Masterpiece Cafe Turkish Food,/oman/restaurant/672545/andalusia-masterpiece-cafe-turkish-food?aid=2733,"Pastries, Sandwiches, Juices"
Baskin Robbins,/oman/restaurant/672651/baskin-robbins-al-ghayl?aid=2733,"Ice cream, Cakes, Desserts"
DOTSI DONUTS.COFFEE,/oman/restaurant/702817/dotsi-donutscoffee-safala?aid=2733,"Beverages, Donuts, Desserts"
Crispy Chicken,/oman/restaurant/718573/crispy-chicken-al-ghayl?aid=2733,"Juices, Sandwiches"
Rawazen Restaurant,/oman/restaurant/672682/rawazen-restaurant-ibra-municipality-area?aid=2733,"Pastries, Noodles, Snacks"
Love sweet,/oman/restaurant/731068/love-sweet-safala?aid=2733,"Egyptian, Coffee"
Pizza Sky,/oman/restaurant/722227/pizza-sky-al-ahmadi?aid=2733,Pizza
Al Fursan Cafe,/oman/restaurant/672559/al-fursan-cafe-ibra-municipality-area?aid=2733,"Sandwiches, Beverages, Juices"
Sereno Cafe,/oman/restaurant/672563/sereno-cafe-ibra-suq-ibra-municipality-area?aid=2733,"Beverages, Milkshakes, Desserts"
Papa Johns,/oman/restaurant/711325/papa-johns-ibra?aid=2733,"Pizza, Pastries, Italian"
Fun Al Burger,/oman/restaurant/729865/fun-al-burger-ibra-college?aid=2733,"Burgers, Fast Food, American"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=2733,Charity
P & P -  Potatoes & Pasta,/oman/restaurant/676701/p-p--potatoes-pasta-ibra-municipality-area?aid=2733,"Pasta, Italian, Beverages"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=2733,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=2733,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=2733,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=2733,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=2733,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=2733,Charity
Mahshi Abo Abdo Ibra,/oman/restaurant/695401/mahshi-abo-abdo-ibra-al-ghayl?aid=2733,"Arabic, Beverages, Sandwiches"
Domino's Pizza,/oman/restaurant/657529/dominos-pizza-ibra-hospital-area?aid=2733,"Pizza, International, Italian"
The East Kunafa,/oman/restaurant/672931/the-east-kunafa-al-ghayl?aid=2733,"Desserts, Beverages"
DOHH DONUT,/oman/restaurant/725103/dohh-asharqiyah-university?aid=2733,"Cafe, Beverages"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=2733,Charity
Zaatar Cafe,/oman/restaurant/672719/zaatar-cafe-al-ghayl?aid=2733,"Sandwiches, Beverages, Burgers"
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=2733,Charity
Al Fayha,/oman/grocery/695814/al-fayha-ibra?aid=2733,"Hypermarket, Grocery"
LuLu Hypermarket,/oman/grocery/692586/lulu-hypermarketibra?aid=2733,"Hypermarket, Grocery"
AL JABRY PHARMACY,/oman/pharmacy/700166/al-jabry-pharmacy-ibra?aid=2733,Pharmacy
Pizza Hut,/oman/restaurant/711906/pizza-hut-ibraindustrial-area?aid=2733,"Pizza, International, Italian"
Gulf People Pastry,/oman/restaurant/671493/gulf-people-pastry?aid=2733,"Pies, Pastries, Pizza"
Kashth Burger,/oman/restaurant/672667/kashth-burger-ibra-hospital-area?aid=2733,"Burgers, Sandwiches, Sliders"
OK Shawarma,/oman/restaurant/674180/ok-shawarma-ibra-hospital-area?aid=2733,"Shawarma, Sandwiches, Beverages"
Deniz Cafe,/oman/restaurant/672504/deniz-cafe-ibra-municipality-area?aid=2733,"Beverages, Coffee, Desserts"
Ard Almuhashi,/oman/restaurant/703157/ard-almuhashi-ibra-hospital-area?aid=2733,"Arabic, Fast food, Egyptian"
Aseer Time,/oman/restaurant/672502/aseer-time-ibra-municipality-area?aid=2733,"Desserts, Ice cream, Milkshakes"
Papa Kanafa,/oman/restaurant/672613/papa-kanafa-ibra-municipality-area?aid=2733,"Arabic sweets, Desserts, Arabic"
Takyah,/oman/restaurant/714376/takyah-ibra-municipality-area?aid=2733,"Omani, Breakfast, Beverages"
Al Qaiser For Turkish Food,/oman/restaurant/672449/al-qaiser-for-turkish-food-al-ghayl?aid=2733,"Grills, Shawarma, Pastries"
Um Balqees Pharmacy,/oman/pharmacy/692614/um-balqees-pharmacy-ibra-municipality-area?aid=2733,Pharmacy
Turknaz,/oman/restaurant/672672/turknaz-ibra-municipality-area?aid=2733,"Pastries, Grills, Shawarma"
