Name,Href,Cuisines
Carrefour,/oman/grocery/36469/carrefour-salalah?aid=2573,"Hypermarket, Grocery"
Scientific Pharmacy,/oman/pharmacy/664036/scientific-pharmacy-salalah1al-hafa?aid=2573,Pharmacy
Barako Cafe,/oman/restaurant/719499/barako-cafe-al-wadi?aid=2573,"Asian, Noodles, Seafood"
A+ Salado,/oman/restaurant/712920/a-salado-al-wadi?aid=2573,"Fast food, Burgers, Pasta"
Tawaheen Alhawa,/oman/restaurant/619206/tawaheen-alhawa-al-wadi?aid=2573,"Grills, Pasta"
3RD Street Donuts & Coffee,/oman/restaurant/701426/3rd-street-donuts-al-wadi?aid=2573,"Donuts, Desserts, Beverages"
X CAFE,/oman/restaurant/685883/x-cafe-al-wadi?aid=2573,"Cafe, Coffee, Desserts"
Cinnaroll Cafe,/oman/restaurant/48147/cinnaroll-cafe-al-wadi?aid=2573,"Beverages, Cakes, Desserts"
Ahl Karam Lebanese Restaurant,/oman/restaurant/604903/ahl-karam-lebanese-restaurant-salalah-wosta?aid=2573,"Cafe, Beverages, Grills"
Golden Spoon Fastfood,/oman/restaurant/637166/golden-spoon-fastfood-east-salalah?aid=2573,"Cafe, Juices, Sandwiches"
BIN ATEEQ OMANI FOOD RESTAURANT,/oman/restaurant/30555/bin-ateeq-al-jadidah?aid=2573,"Grills, Seafood, Arabic"
BURHA RESTURANT,/oman/restaurant/709198/burha-resturant-salalah-industrial?aid=2573,"Arabic, International, Bakery"
Oulu Cafe- Awqad Ash Shamaliya,/oman/restaurant/603126/oulu-cafe-awqad-ash-shamaliyah?aid=2573,"Beverages, Milkshakes, Desserts"
Yalla Cookies,/oman/restaurant/712515/yalla-cookies-salalah?aid=2573,"Beverages, Snacks, Desserts"
Teeba Konafa,/oman/restaurant/643709/teeba-konafa-al-wadi?aid=2573,"Desserts, Coffee"
Labanese House Restaurant,/oman/restaurant/637903/labanese-house-restaurant-salalah-airport-new?aid=2573,"Cafe, Beverages, Grills"
AL SUWAISI ALEAlAMIA RESTAURANT,/oman/restaurant/731176/al-suwaisi-alealamia-restaurant-al-jadidah?aid=2573,Arabic
Perfect Tea,/oman/restaurant/714750/perfect-teaawqad-al-janubiyyah?aid=2573,"Sandwiches, Desserts, Beverages"
Ahla Restaurant,/oman/restaurant/627033/ahla-restaurant-east-salalah?aid=2573,"Cafe, Beverages, Burgers"
Yalla Cookies,/oman/restaurant/712515/yalla-cookies-salalah?aid=2573,"Beverages, Snacks, Desserts"
Di Lusso Cafe,/oman/restaurant/713239/di-lusso-cafesalalah-gharbiya?aid=2573,"Beverages, Desserts, International"
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=2573,Charity
Double M,/oman/restaurant/663764/double-m-awqad-ash-shamaliyah?aid=2573,Desserts
Ayal Alfreej Restaurant,/oman/restaurant/622096/ayal-alfreej-restaurant-salalah-airport-new?aid=2573,"Cafe, Beverages, Grills"
SHAKHT RESTAURANT,/oman/restaurant/707908/shahath-restaurant-awqad-ash-shamaliyah?aid=2573,Indian
Dose Cafe,/oman/restaurant/729409/dose-cafe-al-jadidah?aid=2573,"Beverages, Sandwiches, Desserts"
