Name,Href,Cuisines
Antares Cafe,/oman/restaurant/655681/antares-cafe-sahem-heights?aid=9514,"Desserts, Beverages, Cakes"
Almotswaa,/oman/restaurant/715460/almotswaa-as-saham?aid=9514,"Pastries, Desserts, Cafe"
V60 cafe,/oman/restaurant/659357/v60-cafe-abu-al-darousabu-zarouz?aid=9514,Beverages
Falooda,/oman/restaurant/721575/falooda-sohar-sanaiyah?aid=9514,"Beverages, Sandwiches, Desserts"
Noor Al Sham Juices,/oman/restaurant/709999/noor-al-sham-juices-murtafaat-saham?aid=9514,"Beverages, Juices, Desserts"
Tarboosh Agha,/oman/restaurant/664584/tarboosh-agha?aid=9514,"Grills, Burgers"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=9514,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=9514,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=9514,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=9514,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=9514,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=9514,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=9514,Charity
Toucan,/oman/restaurant/680213/toucan-saham?aid=9514,"Juices, Pancakes, Waffles"
Claras Cafe  AL Hujrah,/oman/restaurant/676240/claras-cafe-majis?aid=9514,"Desserts, Beverages, Arabic sweets"
Ashwaq Cafe,/oman/restaurant/701335/ashwaq-cafe-saham?aid=9514,"Beverages, Coffee, Desserts"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=9514,Charity
FAMOUS CAFE,/oman/restaurant/678839/famous-cafe-khawr-al-siyabi?aid=9514,"Cafe, Beverages, Burgers"
Muscat Candy,/oman/grocery/716762/muscat-nuts-as-saham?aid=9514,"Specialty Store , Grocery"
Al Mahashi Time,/oman/restaurant/722599/al-mahashi-time-majis?aid=9514,"Mezze, Desserts"
Burger Plus,/oman/restaurant/722585/burger-plus-al-uwaynat?aid=9514,"Burgers, Beverages, Fast food"
Burthukal,/oman/restaurant/672028/burthukal-al-haweel?aid=9514,"Desserts, Beverages, Sandwiches"
Falafel And Foul House,/oman/restaurant/661446/falafel-and-foul-house-al-haweel?aid=9514,"Sandwiches, Desserts, Beverages"
Shaghf,/oman/restaurant/718773/shaghf-murtafaat-saham?aid=9514,"Cafe, Coffee, Desserts"
Tutty Fruity,/oman/restaurant/639683/tutty-fruity-sohar-al-fatik?aid=9514,"Beverages, Juices, Milkshakes"
Kucu,/oman/restaurant/725617/kucu-al-majis?aid=9514,"Fast food, Sandwiches"
Chahi,/oman/restaurant/704454/chahi-al-fatik?aid=9514,"Pastries, Beverages, Coffee"
Famous Coffee Shop,/oman/restaurant/714228/famous-coffee-shop-mekhelyif?aid=9514,"Beverages, Grills, Fast food"
Shajf Al Sham,/oman/restaurant/722287/shajf-al-sham-as-saham?aid=9514,"Juices, Fast food"
Khadlajcos,/oman/restaurant/673541/khadlaj-as-saham?aid=9514,Perfumes
LUNGO CAFE,/oman/restaurant/722021/lungo-cafe-sohar?aid=9514,"Cafe, Desserts"
Scientific Pharmacy,/oman/pharmacy/664039/scientific-pharmacysaham?aid=9514,Pharmacy
Ahlain,/oman/grocery/604355/ahlain-sohar-gate?aid=9514,"Convenience Store, Grocery"
Meat Town,/oman/grocery/726025/meat-town-al-haweel?aid=9514,Fresh Meat & Fish
Al Jazeera International Shopping,/oman/grocery/695918/al-jazeera-shopping-saham?aid=9514,"Supermarket , Grocery"
Sigma pharmacy,/oman/pharmacy/725482/sigma-pharmacy-al-fatik?aid=9514,Pharmacy
Italian Barista Cafe,/oman/restaurant/33707/italian-barista-cafe-al-majaz-al-kobra?aid=9514,"Pizza, Pasta, Burgers"
Kiwi Juices,/oman/restaurant/701331/kiwi-juices-saham?aid=9514,"Beverages, Coffee"
Pakistani Restaurant,/oman/restaurant/659574/pakistani-restaurant-al-haweel?aid=9514,"Biryani, Chicken, Indian"
Al Ridha Restaurant,/oman/restaurant/718991/al-ridha-restaurant-al-haweel?aid=9514,"Arabic, International, Yemeni"
Donuts Time,/oman/restaurant/688218/donuts-time-murtafaat-saham?aid=9514,Desserts
Malek Alpizza,/oman/restaurant/730444/malek-alpizza-al-ghaweesah?aid=9514,Pizza
FAHUD BURGER,/oman/restaurant/718109/fahud-burger-al-uwaynat?aid=9514,"Beverages, Burgers, Sandwiches"
ASEER TIME,/oman/restaurant/686788/aseer-time-al-haweel?aid=9514,"Beverages, Juices, Desserts"
Turkish Plus Restaurant,/oman/restaurant/705425/turkish-plus-restaurant-al-fatik?aid=9514,"Cafe, Beverages, Grills"
