Name,Href,Cuisines
One Bit Burger,/oman/restaurant/663339/one-bit-burger-ghubrah-janubiyyah?aid=1376,"Burgers, American, Pasta"
Shawerma Al Balad,/oman/restaurant/722827/shawerma-al-balad-al-khuwayr-south?aid=1376,"Shawarma, Sandwiches, Arabic"
Carrefour,/oman/grocery/33966/carrefour-qurm-muscat?aid=1376,"Hypermarket, Grocery"
Fashion Eyes,/oman/restaurant/700730/fashion-eyes-qurm?aid=1376,cosmetics
Al Meera,/oman/grocery/699217/al-meera-panorama-muscat?aid=1376,"Hypermarket, Grocery"
Fayha Fresh,/oman/grocery/641716/fayha-fresh-al-khuwayr-north-muscat?aid=1376,"Supermarket , Grocery"
Drizzle,/oman/restaurant/723225/drizzle-bawshar?aid=1376,"Cafe, Chocolate, Desserts"
Sweetylicious Bakery,/oman/restaurant/684676/sweetylicious-bakery?aid=1376,"Cakes and Desserts, Chocolate, Pastries"
Khokh w Meshmesh,/oman/restaurant/659795/khokh-w-meshmesh-bawshar?aid=1376,"Beverages, Milkshakes, Desserts"
"Burger Place, Bawshar",/oman/restaurant/22754/burger-place-bawshar?aid=1376,"Burgers, Sandwiches, American"
THE BU BEEF,/oman/restaurant/732065/the-bu-beef-bawshar?aid=1376,American
A21 Coffee,/oman/restaurant/47871/a-21-coffee-bawshar?aid=1376,"Beverages, Desserts"
Extract coffee & Roastery,/oman/restaurant/727389/extract-coffee-roastery-bawshar?aid=1376,"Beverages, Coffee"
Al Bait Al Oud Kitchen,/oman/restaurant/729793/al-bait-al-oud-kitchen-bawshar?aid=1376,Arabic
Caravan's catering muscat,/oman/restaurant/678410/caravans-catering-muscatbawshar?aid=1376,"African, Omani, Snacks"
Caravan's catering muscat,/oman/restaurant/678410/caravans-catering-muscatbawshar?aid=1376,"African, Omani, Snacks"
Yalla Begum's,/oman/restaurant/696305/yalla-begums-bawshar?aid=1376,"Indian, Sandwiches, Vegetarian, Chicken, Street food"
Just Fried Thai Cafe,/oman/restaurant/662663/just-fried-thai-cafe-ghubrah-janubiyyah?aid=1376,"Thai, Asian, Seafood"
Husn Raidan Mandi,/oman/restaurant/35303/husn-raidan-mandi-al-khuwayr-north?aid=1376,"Cafe, Juices, Grills"
Bomba Burrito,/oman/restaurant/600967/bomba-burrito-bawshar?aid=1376,"Street food, Sandwiches, Burrito"
Al Yemen Al Saeed Restaurant,/oman/restaurant/658384/al-yemen-al-saeed-restaurant-al-ghubra-ash-shamaliyyah?aid=1376,"Grills, Mandi"
Johny Johny Yes Papa,/oman/restaurant/624349/johny-johny-yes-papa-al-khuwayr-south?aid=1376,"Desserts, Beverages, Ice cream"
crush,/oman/restaurant/717440/crush-bawshar?aid=1376,"Beverages, Coffee"
Doganza,/oman/restaurant/31707/doganza-al-khuwairal-khuwayr-north?aid=1376,"Burgers, Sandwiches, Hot dogs"
Hidden Cafe,/oman/restaurant/658398/hidden-cafe-al-khuwayr-south?aid=1376,"Sandwiches, Desserts, Beverages"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=1376,Charity
Icy Pops,/oman/restaurant/728486/icy-pops?aid=1376,"Ice Cream, Desserts, Healthy"
Greenway,/oman/restaurant/712738/greenway-bawshar?aid=1376,"Healthy, Juices, Salad"
NAYEB,/oman/restaurant/698641/nayeb-bawshar?aid=1376,"Iranian, International, Kebab"
ever cafe,/oman/restaurant/703839/ever-cafe-bawshar?aid=1376,"Coffee, Cafe, Beverages"
Biryani Talk,/oman/restaurant/712748/biryani-talk-bawshar?aid=1376,"Indian, Arabic, Biryani"
Lebanese Village Restaurant,/oman/restaurant/48240/lebanese-village-restaurant-bawshar?aid=1376,"Grills, Wraps, Pastries"
Domino's Pizza,/oman/restaurant/22467/dominos-pizza-bawshar?aid=1376,"Pizza, International, Italian"
Excellent tea,/oman/restaurant/698908/excellent-tea-bawshar?aid=1376,"Sandwiches, Arabic, Bakery"
Sablat Alhusn Caffe,/oman/restaurant/721181/sablat-alhusn-caffe-bawshar?aid=1376,"Desserts, Pancakes, Waffles"
Cannoli,/oman/restaurant/711061/cannoli-bawshar?aid=1376,"Burgers, Omani, Coffee"
Bawabt Dhofar,/oman/restaurant/724362/bawabt-dhofar-bawshar?aid=1376,"Arabic, Mandi"
Qaha Speciality Coffee,/oman/restaurant/730853/qaha-speciality-coffee-bawshar?aid=1376,"Coffee, Cakes"
BLOCK 2,/oman/restaurant/692945/block2-bawshar?aid=1376,"Fast food, Burgers"
i DO,/oman/restaurant/681355/i-do-bawshar?aid=1376,"Cafe, Pastries & Sweets"
POWER BOWLS,/oman/restaurant/716173/power-bowls-bawshar?aid=1376,"Healthy, Grills, Salad"
