Name,Href,Cuisines
Ajeen,/oman/restaurant/691666/ajeen-hayy-asim?aid=2636,"Manaqeesh, Pastries, Sandwiches, Saj"
Mahshi Palace,/oman/restaurant/732117/mahshi-palace-al-tharamid?aid=2636,Egyptian
40 Café,/oman/restaurant/731595/40-caf-samhan?aid=2636,"Cafe, Coffee, Sandwiches"
Aventus,/oman/restaurant/638120/aventus-barka?aid=2636,"Desserts, Beverages, Pancakes"
Al Jabri Kitchen And Restaurant,/oman/restaurant/653205/al-jabri-kitchen-and-restaurant-haradi?aid=2636,"Shawarma, Pies, Grills"
Falafel And Foul House,/oman/restaurant/644632/falafel-and-foul-house-abu-al-nakheel?aid=2636,"Sandwiches, Desserts, Beverages"
Shaghf,/oman/restaurant/620569/shaghf-barka-haradi?aid=2636,"Beverages, Coffee, Cafe"
Al Fairoz,/oman/restaurant/702517/al-fairoz-al-tharamid?aid=2636,"Sandwiches, Juices, Shawarma"
Moosa Al Balushi Kitchens,/oman/restaurant/623878/moosa-al-balushi-kitchens-haradi?aid=2636,"Grills, Biryani, Mandi"
Abdool Cafe,/oman/restaurant/31755/abdool-cafe-al-basit?aid=2636,"Desserts, Crepes, Waffles"
Al Saad Tea,/oman/restaurant/698924/al-saad-tea-barka-al-suq?aid=2636,"Sandwiches, Pastries, Burgers"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=2636,Charity
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=2636,Charity
Kunafanji,/oman/restaurant/628193/kunafanji-barka-suq?aid=2636,Desserts
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=2636,Charity
Al Mahroosa Bakery,/oman/restaurant/720687/al-mahroosa-al-tharamid?aid=2636,Bakery
Baskin Robbins,/oman/restaurant/31782/baskin-robbins-hayy-asim?aid=2636,"Ice cream, Cakes, Desserts"
Bumble Berry,/oman/restaurant/719065/bumble-berry-halban?aid=2636,"Juices, Burgers, Sandwiches"
Aventus,/oman/restaurant/638120/aventus-barka?aid=2636,"Desserts, Beverages, Pancakes"
Madrid Tea,/oman/restaurant/688816/madrid-tea-al-tharamid?aid=2636,"Crepes, Desserts, Beverages"
Pizza Hut,/oman/restaurant/694782/pizza-hut-barkha-kurhat-al-balush?aid=2636,"Pizza, International, Italian"
