Name,Href,Cuisines
Paradise Hyderabad,/oman/restaurant/691367/paradise-hyderabad-al-koudh?aid=1410,"Indian, Grills, Biryani"
The Egg Story,/oman/restaurant/690367/the-egg-story?aid=1410,"American, Fast food, Breakfast"
Elite Rose,/oman/flower/641659/elite-rose-al-koudh?aid=1410,Flowers
Animal World,/oman/restaurant/44407/animal-world-maabela?aid=1410,Specialty Store
Flower Plaza,/oman/flower/726896/flower-plaza-al-koudh?aid=1410,Flowers
Carrefour,/oman/grocery/32503/carrefour-seeb-muscat?aid=1410,"Hypermarket, Grocery"
Roses & Gifts Corner,/oman/flower/600789/roses-gifts-corner-maabela?aid=1410,Flowers
Scientific Pharmacy,/oman/pharmacy/664042/scientific-pharmacy-seebhail-north-muscat?aid=1410,Pharmacy
Al Meera,/oman/grocery/625318/al-meera-al-mawalih-north-muscat?aid=1410,"Hypermarket, Grocery"
Fashion Eyes,/oman/restaurant/641647/fashion-eyes-al-koudh?aid=1410,cosmetics
ALBukhari and ALMandi Rice Resturant,/oman/restaurant/623341/albukhari-and-almandi-rice-resturantal-koudh?aid=1410,"Grills, Mandi"
Basbosa Briste,/oman/restaurant/29156/basbosa-bristeal-khoudh?aid=1410,"Arabic sweets, Desserts, Arabic"
Classic,/oman/restaurant/724280/classic-al-koudh?aid=1410,"Burgers, Sandwiches, Grills"
Camel Cookies,/oman/restaurant/723499/camel-cookies-al-koudh-6?aid=1410,"Beverages, Desserts, International"
Ofair Omani Food Restaurant,/oman/restaurant/615884/ofair-omani-food-restaurant-al-koudh?aid=1410,"Grills, Chicken, Seafood"
Simitci Duniyasi,/oman/restaurant/34758/simitci-duniyasial-koudh?aid=1410,"Cafe, Beverages, Pizza"
Chennai Express,/oman/restaurant/36271/chennai-express-al-koudh?aid=1410,"Grills, Noodles, Vegetarian"
Chaska point,/oman/restaurant/654593/chaska-point-al-koudh?aid=1410,"Indian, Desserts, Biryani"
Al Zough Al Irani,/oman/restaurant/659818/al-zough-al-irani-al-koudh?aid=1410,"Grills, Kebab, Sandwiches"
Luqaimat Q6,/oman/restaurant/50800/luqaimat-q6-al-koudh?aid=1410,"Cafe, Beverages, Sandwiches"
Karak Madbot,/oman/restaurant/698714/karak-madbot-al-koudh?aid=1410,"Pastries, Burgers, Beverages"
Second Cup,/oman/restaurant/40978/second-cup-al-hail?aid=1410,"Beverages, Cakes, Desserts"
Haret Al Falafel,/oman/restaurant/723590/haret-al-falafel-al-koudh-6?aid=1410,"International, Breakfast, Sandwiches"
Magboos Kuwaiti,/oman/restaurant/41042/magboos-kuwaiti-al-koudh?aid=1410,"Grills, Chicken"
Juice Lab,/oman/restaurant/31118/juice-lab-al-koudh?aid=1410,"Beverages, Juices, Smoothies"
PREMIUM BAKERY,/oman/restaurant/727386/premium-bakery-al-koudh?aid=1410,"Bakery, Coffee, Pastries"
Luqaimat Time,/oman/restaurant/717003/luqaimat-time-al-koudh?aid=1410,"Desserts, Arabic sweets"
Mug Coffee And Roastery,/oman/restaurant/600116/mug-coffee-and-roastery-al-koudh?aid=1410,"Beverages, Juices, Coffee"
Mini Donut,/oman/restaurant/600594/mini-donut-al-koudh?aid=1410,"Donuts, Arabic sweets, Desserts"
One Million Coffee,/oman/restaurant/623364/one-million-coffee-al-koudh?aid=1410,"Beverages, Coffee"
Grill House Restaurant,/oman/restaurant/47521/grill-house-restaurant-suq-al-koudh?aid=1410,"Grills, Indian, Thai"
Modern Oman Bakery,/oman/restaurant/658288/modern-oman-bakery-al-koudh?aid=1410,"Desserts, Beverages, Pastries"
Hachi Basha,/oman/restaurant/46380/hachi-basha-al-koudh?aid=1410,"Grills, Bbq, Sandwiches"
MLS - Muscat Livestock,/oman/grocery/637768/muscat-live-stock-al-khoud?aid=1410,Fresh Meat & Fish
RED CREAM,/oman/restaurant/685477/red-cream-al-koudh?aid=1410,"Desserts, Cakes"
Biryani Corner,/oman/restaurant/657225/biryani-corner-al-koudh?aid=1410,"Biryani, Indian, Asian"
Healthy Habit,/oman/restaurant/702060/healthy-habit-al-koudh?aid=1410,"Healthy, Salad, Sandwiches"
Fresh Kitchen,/oman/restaurant/654250/fresh-kitchen-al-khoud?aid=1410,"Grills, Chicken, Beverages"
Green Juice,/oman/restaurant/603568/green-juice-juice-al-khoudh?aid=1410,"Beverages, Juices, Desserts"
Egg Dough Bar,/oman/restaurant/627636/egg-dough-bar-al-koudh?aid=1410,"Donuts, Desserts"
Al Dar Kitchen Khaliji Food,/oman/restaurant/672531/al-dar-kitchen-khaliji-food-al-koudh?aid=1410,"Mandi, Omani, Grills"
Linne Chocolate,/oman/flower/691477/linne-chocolate-al-khoud?aid=1410,"Chocolate, Pastries & Sweets"
Doganza,/oman/restaurant/703171/doganza-hail-south?aid=1410,"Burgers, Sandwiches, Hot dogs"
Frozen Beanz,/oman/restaurant/680858/frozen-beanz-seeb?aid=1410,"Desserts, Beverages, Ice Cream"
La Maison,/oman/restaurant/698930/la-maison-hail-south?aid=1410,"Coffee, Cakes, Beverages"
