Name,Href,Cuisines
Sultan Coffeeshop,/oman/restaurant/660087/sultan-coffeeshop-buraimi-university?aid=2706,"Beverages, Burgers, Sandwiches"
Burger Coppa,/oman/restaurant/687646/burger-coppa-buraimi-university?aid=2706,"Beverages, Burgers, Sandwiches"
Sandwich Station,/oman/restaurant/717299/sub-sandwich-station-buraimi-university?aid=2706,"Sandwiches, Fast food, Burgers"
TEA AL MUHAFADHA CAFE,/oman/restaurant/704400/tea-al-muhafadha-cafe-mazara-al-aqda?aid=2706,"Arabic, Pastries, Sandwiches"
Al Dar Al Hadith Bakeries And Markets,/oman/restaurant/729580/al-dar-al-hadith-bakeries-and-markets-buraimi-university?aid=2706,"Bakery, Pastries, Pastries & Sweets"
Papa Johns,/oman/restaurant/699936/papa-johns-buraimi-university?aid=2706,"Pizza, Pastries, Italian"
Al Nores Restuarnt & Coffee Shop,/oman/restaurant/728592/al-nores-restuarnt-coffee-shop-buraimi-university?aid=2706,"Indian, Sandwiches, Grills"
Gulf People Pastry,/oman/restaurant/644010/gulf-people-pastry-buraimi?aid=2706,"Pies, Pastries, Pizza"
TAIBAT AL SHAM MODERN RESTAURANT,/oman/restaurant/702816/taibat-al-sham-modern-restaurantsaraa?aid=2706,"Arabic, Grills, Pastries"
Croissant Spot,/oman/restaurant/718021/croissant-spot-buraimi-university?aid=2706,"Bakery, Beverages"
Al Mahashi Time,/oman/restaurant/690503/al-mahashi-time?aid=2706,"Mezze, Desserts"
Baith Al Shay,/oman/restaurant/679410/baith-al-shay-buraimi-industrial?aid=2706,"Sandwiches, Beverages, Burgers"
Wadi Al Jazy Restaurant,/oman/restaurant/676840/wadi-al-jazy-restaurant-buraimi-industrial?aid=2706,"Cafeteria, Sandwiches, Beverages"
Pizza Hut,/oman/restaurant/663966/pizza-hut-buraimikhadrah-al-sieh-new?aid=2706,"Pizza, International, Italian"
Burger Mall,/oman/restaurant/708943/burger-mall-buraimi-industrial?aid=2706,"Beverages, Fast food, Burgers"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=2706,Charity
Healthy Lounge,/oman/restaurant/710044/healthy-lounge-buraimi-industrial?aid=2706,"International, Healthy, Beverages"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=2706,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=2706,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=2706,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=2706,Charity
TOGO,/oman/restaurant/719455/togo-buraimi-industrial?aid=2706,"Cafe, Coffee, Desserts"
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=2706,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=2706,Charity
Dhiafat Al Buraimi,/oman/restaurant/36277/dhiafat-al-buraimi-al-gherifa?aid=2706,"Arabic, Biryani, Mandi"
Thawash Al Khaleej,/oman/restaurant/36290/thawash-al-khaleej-khadrah-qadema-old?aid=2706,"Sandwiches, Wraps, Shawarma"
Karak & Zafran,/oman/restaurant/719184/karak-zafran-buraimi-university?aid=2706,"Sandwiches, Cafe, Burgers"
Line Cafe Speciality Coffee & Food,/oman/restaurant/726276/line-cafe-speciality-coffee-food-ard-elgaw?aid=2706,"Cafe, Beverages, Desserts"
Oxygen Cafe,/oman/restaurant/41301/oxygen-cafe-mata?aid=2706,"Cafe, Beverages, Sandwiches"
