Name,Href,Cuisines
SEKAH 55,/oman/restaurant/727047/sekah-55-middle-taqa?aid=9528,"Cafe, Sandwiches, Desserts"
Favourite Restaurant,/oman/restaurant/658140/favourite-restaurant-taqah-ashmaliya-roundabout?aid=9528,"Cafe, Beverages, Burgers"
First Restaurant,/oman/restaurant/660005/first-restaurant-taqah-ashmaliya-roundabout?aid=9528,"Cafe, Beverages, Shawarma"
Mango Hut,/oman/restaurant/659424/mango-hut-taqah-ashmaliya-rounabout?aid=9528,"Beverages, Crepes, Waffles"
Pakistani Restaurant,/oman/restaurant/678750/pakistani-restaurant-taqah-roundabout?aid=9528,"Grills, Biryani, Chicken"
Panella Cafe,/oman/restaurant/655262/panella-cafe-taqah-public-garden-area?aid=9528,"Beverages, Desserts"
Patria Cafe,/oman/restaurant/695803/patria-cafe-taqah?aid=9528,"Cafe, Beverages, Desserts"
Al Burj Cafe,/oman/restaurant/717138/al-burj-cafe-middle-taqa?aid=9528,"Cafe, Beverages, Desserts"
Abdul Gafoor Restaurant,/oman/restaurant/665960/abdul-gafoor-restaurant-taqah-ashmaliya-roundabout?aid=9528,"Grills, Chicken"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=9528,Charity
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=9528,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=9528,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=9528,Charity
Afkar Cafe,/oman/restaurant/689495/afkar-cafe?aid=9528,"Coffee, Desserts, Cafe"
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=9528,Charity
SEKAH 55,/oman/restaurant/727047/sekah-55-middle-taqa?aid=9528,"Cafe, Sandwiches, Desserts"
Favourite Restaurant,/oman/restaurant/658140/favourite-restaurant-taqah-ashmaliya-roundabout?aid=9528,"Cafe, Beverages, Burgers"
First Restaurant,/oman/restaurant/660005/first-restaurant-taqah-ashmaliya-roundabout?aid=9528,"Cafe, Beverages, Shawarma"
Mango Hut,/oman/restaurant/659424/mango-hut-taqah-ashmaliya-rounabout?aid=9528,"Beverages, Crepes, Waffles"
Pakistani Restaurant,/oman/restaurant/678750/pakistani-restaurant-taqah-roundabout?aid=9528,"Grills, Biryani, Chicken"
Panella Cafe,/oman/restaurant/655262/panella-cafe-taqah-public-garden-area?aid=9528,"Beverages, Desserts"
Patria Cafe,/oman/restaurant/695803/patria-cafe-taqah?aid=9528,"Cafe, Beverages, Desserts"
Al Burj Cafe,/oman/restaurant/717138/al-burj-cafe-middle-taqa?aid=9528,"Cafe, Beverages, Desserts"
Abdul Gafoor Restaurant,/oman/restaurant/665960/abdul-gafoor-restaurant-taqah-ashmaliya-roundabout?aid=9528,"Grills, Chicken"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=9528,Charity
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=9528,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=9528,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=9528,Charity
Afkar Cafe,/oman/restaurant/689495/afkar-cafe?aid=9528,"Coffee, Desserts, Cafe"
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=9528,Charity
