Name,Href,Cuisines
Carrefour,/oman/grocery/33966/carrefour-qurm-muscat?aid=1395,"Hypermarket, Grocery"
LuLu Hypermarket,/oman/grocery/691937/lulu-hypermarket-darsait-muscat?aid=1395,"Hypermarket, Grocery"
Anjappar,/oman/restaurant/43639/anjappar-ruwi?aid=1395,"Chicken, Seafood, Biryani"
"Tropical, Ruwi",/oman/restaurant/31990/tropical-ruwi?aid=1395,"Juices, Healthy, Beverages"
Kamat,/oman/restaurant/689247/kamat-ruwi?aid=1395,"Asian, Indian, Vegetarian"
Daawat,/oman/restaurant/654950/dawaat-ruwi?aid=1395,"Indian, Grills, Kebab"
Zam Zam Mandi Restaurant,/oman/restaurant/617605/zam-zam-mandi-restaurant-mbd?aid=1395,"Grills, Chicken, Seafood"
Al Haikal Restaurant,/oman/restaurant/644670/al-haikal-restaurant-ruwi?aid=1395,"Biryani, Indian, Desserts"
6 Aromas Restaurant,/oman/restaurant/703085/6-aromas-restaurant-ruwi?aid=1395,"Indian, Biryani, Breakfast"
Sree Saravana`s Vegetarian Restaurant,/oman/restaurant/719121/sree-saravanas-vegetarian-restaurant-ruwi?aid=1395,"Indian, Desserts, Beverages"
Fantasy Restaurant,/oman/restaurant/675352/fantasy-restaurant-ruwi?aid=1395,"Biryani, Chicken, Seafood"
Al-Exandria Restaurant,/oman/restaurant/726816/al-exandria-restaurant-ruwai?aid=1395,"Asian, Indian"
Burgers & Bites,/oman/restaurant/28392/burgers-bites-ruwimbd?aid=1395,"Sandwiches, American, Burgers"
KRISHNADHAM,/oman/restaurant/706799/krishnadham-ruwi?aid=1395,"Asian, Grills, Indian"
MRA Restaurant & Bakery,/oman/restaurant/717809/mra-restaurant-bakery-ruwi?aid=1395,"Asian, Bakery, Indian"
Domino's Pizza,/oman/restaurant/2925/dominos-pizza-mbd?aid=1395,"Pizza, International, Italian"
"Al Hawas, Ruwi",/oman/restaurant/34570/al-hawas-ruwi?aid=1395,"Sandwiches, Grills, Shawarma"
Ashok`s Grill House,/oman/restaurant/725117/ashoks-grill-house-wadi-al-kabir?aid=1395,"Indian, Asian, Grills"
Khyber Restaurant,/oman/restaurant/11553/khyber-restaurant-cbd?aid=1395,"Grills, Biryani, Indian"
"Tropical, Darsait",/oman/restaurant/634696/tropical-darsait?aid=1395,"Juices, Smoothies, Beverages"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=1395,Charity
Miran Coffee & Ice Cream,/oman/restaurant/728749/miran-coffee-ice-cream-ruwi?aid=1395,"Beverages, Sandwiches, Desserts"
Udupi Home,/oman/restaurant/612655/udupi-home-ruwi?aid=1395,"Vegetarian, South indian, Indian"
"BAMBAIYA - Frankies`, Momos` & More",/oman/restaurant/725592/bambaiya--frankies-momos-more-wadi-al-kabir?aid=1395,"Asian, Beverages, Desserts"
Juice Co,/oman/restaurant/632701/juice-co-ruwi?aid=1395,"Cafeteria, Burgers, Desserts"
The Pizza Lab,/oman/restaurant/715499/the-pizza-lab-ruwi?aid=1395,"Pizza, International"
Al Ravi Restaurant,/oman/restaurant/45923/al-ravi-restaurant-ruwi?aid=1395,"Pakistani, Beverages, Desserts"
Pak Darbar,/oman/restaurant/729572/pak-darbar-ruwi?aid=1395,Pakistani
The Milan's Restaurant,/oman/restaurant/616081/the-milans-restaurant-ruwi?aid=1395,"Mandi, Indian, Desserts"
Sea Shell Restaurant (Special Hyderabadi Food),/oman/restaurant/674853/nawabs-hyderbadi-special-food-ruwi?aid=1395,"Biryani, Chinese, Indian"
"Tropical, Darsait",/oman/restaurant/634696/tropical-darsait?aid=1395,"Juices, Smoothies, Beverages"
Modern Silver Arz Pastries,/oman/restaurant/690245/modern-silver-arz-pastries?aid=1395,"Sandwiches, Fast food, Pastries"
Fatayir & Shawarma Cafe,/oman/restaurant/652911/fatayir-shawarma-cafe-ruwi?aid=1395,"Pies, Pastries, Burgers"
Juice Co,/oman/restaurant/632701/juice-co-ruwi?aid=1395,"Cafeteria, Burgers, Desserts"
Al Ravi Restaurant,/oman/restaurant/45923/al-ravi-restaurant-ruwi?aid=1395,"Pakistani, Beverages, Desserts"
King Paratha,/oman/restaurant/680488/king-paratha-ruwi?aid=1395,"Asian, Grills, Pakistani"
The Golden Oryx,/oman/restaurant/618345/the-golden-oryx-ruwi?aid=1395,"Asian, Grills, Cafeteria"
Baskin Robbins,/oman/restaurant/31785/baskin-robbins-ruwi?aid=1395,"Ice cream, Cakes, Desserts"
Miran Coffee & Ice Cream,/oman/restaurant/728749/miran-coffee-ice-cream-ruwi?aid=1395,"Beverages, Sandwiches, Desserts"
Khyber Restaurant,/oman/restaurant/11553/khyber-restaurant-cbd?aid=1395,"Grills, Biryani, Indian"
"BAMBAIYA - Frankies`, Momos` & More",/oman/restaurant/725592/bambaiya--frankies-momos-more-wadi-al-kabir?aid=1395,"Asian, Beverages, Desserts"
Four Season,/oman/restaurant/691901/four-seasons-ruwi?aid=1395,"Asian, Indian, International"
The Golden Wok,/oman/restaurant/725187/golden-wok-wadi-al-kabir?aid=1395,"Chinese, Indian, Noodles"
Moon Light,/oman/flower/676965/moon-light-ruwi?aid=1395,Flowers
Pak Darbar,/oman/restaurant/729572/pak-darbar-ruwi?aid=1395,Pakistani
Foodie Junction,/oman/restaurant/684301/foodie-junction-darsait?aid=1395,"Asian, Beverages, Indian"
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=1395,Charity
Four Season,/oman/restaurant/691901/four-seasons-ruwi?aid=1395,"Asian, Indian, International"
Kabsa Time,/oman/restaurant/706797/kabsa-time-ruwi?aid=1395,"Arabic, Beverages, Grills"
King Paratha,/oman/restaurant/680488/king-paratha-ruwi?aid=1395,"Asian, Grills, Pakistani"
The Golden Oryx,/oman/restaurant/618345/the-golden-oryx-ruwi?aid=1395,"Asian, Grills, Cafeteria"
Baskin Robbins,/oman/restaurant/31785/baskin-robbins-ruwi?aid=1395,"Ice cream, Cakes, Desserts"
Divine Restaurant,/oman/restaurant/623722/divine-restaurant-ruwi?aid=1395,"Chicken, Indian, Vegetarian"
Ajeen,/oman/restaurant/668691/ajeen-wadi-al-kabir?aid=1395,"Manaqeesh, Pastries, Sandwiches, Saj"
Ju'sify,/oman/restaurant/654649/jusify-ruwi?aid=1395,"Beverages, Smoothies, Fruits"
The Golden Wok,/oman/restaurant/725187/golden-wok-wadi-al-kabir?aid=1395,"Chinese, Indian, Noodles"
Restaurant And Cafe For Omani And Yemeni Food,/oman/restaurant/725653/restaurant-and-cafe-for-omani-and-yemeni-food-darsait?aid=1395,"Arabic, Omani, Yemeni"
Schezwan,/oman/restaurant/706801/schezwan-ruwi?aid=1395,"Asian, Noodles, Chinese"
Fatayir & Shawarma Cafe,/oman/restaurant/652911/fatayir-shawarma-cafe-ruwi?aid=1395,"Pies, Pastries, Burgers"
Chataka Cafe & Juices,/oman/restaurant/720659/chataka-cafe-juices-wadi-al-kabir?aid=1395,"Asian, Juices, Vegetarian"
Grand Horizon,/oman/restaurant/661679/grand-horizon-ruwi?aid=1395,"Indian, Arabic, Chinese"
The Canteen,/oman/restaurant/720974/the-canteen-ruwi?aid=1395,"Vegetarian, Chinese, Indian"
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=1395,Charity
Shakili Al Bukhari Restaurant,/oman/restaurant/683133/shakili-al-bukhari-restaurant-ruwi?aid=1395,"Salad, Arabic, Grills"
Chai wala Darsait,/oman/restaurant/634646/chai-walaruwi?aid=1395,"Grills, Kebab, Arabic"
Ferdus Aden Restaurant,/oman/restaurant/700787/ferdus-aden?aid=1395,"Mandi, Burgers, Pizza"
Naana Cafe,/oman/restaurant/36245/naana-cafe-cbd?aid=1395,"Grills, Burgers, Juices"
Royal Bucket Biryani,/oman/restaurant/48387/royal-bucket-biryani-ruwi?aid=1395,"Grills, Noodles, Beverages"
