Name,Href,Cuisines
Couple Cookies,/oman/restaurant/704530/couple-cookies-ash-sharqiyah?aid=6905,"Desserts, Cafe, Coffee"
Phenuq Cafe,/oman/restaurant/34889/phenuq-cafe-harat-al-balush?aid=6905,"Beverages, Desserts"
Xo samoli,/oman/restaurant/620835/xo-samoli-al-barr?aid=6905,"Cafe, Beverages, Sandwiches"
LLIT,/oman/restaurant/708432/llit-al-ayjah?aid=6905,"Burgers, Beverages, Fast food"
Zaki Fried Chicken,/oman/restaurant/637760/zaki-fried-chicken-nimah?aid=6905,"Fast food, Pizza, Pasta"
Knafeh And Fork,/oman/restaurant/721355/knafeh-and-fork-suq?aid=6905,"Desserts, Coffee, Arabic sweets"
Brew Oz Speciality Coffee,/oman/restaurant/643238/brew-oz-speciality-coffee-suq?aid=6905,Beverages
Om Al Donia,/oman/restaurant/602082/om-al-donia-as-ashriya?aid=6905,"Fast food, Pizza, Pasta"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=6905,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=6905,Charity
Papa Johns,/oman/restaurant/689132/papa-johns-hillat-al-kahraba?aid=6905,"Pizza, Pastries, Italian"
Step one,/oman/restaurant/687773/step-one-hillat-al-kahraba?aid=6905,"American, Beverages, Pastries & Sweets"
DFC,/oman/restaurant/727795/dfc-ar-rusagh?aid=6905,"Sandwiches, Wraps, Fried chicken"
Zaki Restaurant,/oman/restaurant/619538/zaki-restaurant-jabal-al-eid?aid=6905,"Biryani, Juices, Grills"
Annecy Cafe,/oman/restaurant/722968/annecy-cafe-ar-rusagh?aid=6905,"Cafe, Bakery, Cakes"
LIMEWOOD RESTAURANT,/oman/restaurant/715956/limewood-restaurant-murtafa?aid=6905,"Indian, Arabic, Beverages"
Zaki Restaurant,/oman/restaurant/619538/zaki-restaurant-jabal-al-eid?aid=6905,"Biryani, Juices, Grills"
102 BURGER,/oman/restaurant/696287/102-burger-sur-university-college?aid=6905,"Cafe, Beverages, Burgers"
Bites and Bombs,/oman/restaurant/700060/bites-and-bombs-as-ashriya?aid=6905,"Burgers, Sandwiches, Cafe"
Serrano Burger,/oman/restaurant/719336/serrano-burger-ar-rusagh?aid=6905,"Fast food, Burgers, Beverages"
LUCA CAFE,/oman/restaurant/711204/luca-cafe-sur?aid=6905,"Beverages, Coffee, Cafe"
Burjlan,/oman/restaurant/662903/burjlan-sur?aid=6905,"Burgers, Sandwiches, Wraps"
Al Mango,/oman/restaurant/617879/al-mango-suq?aid=6905,"Beverages, Pasta, Burgers"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=6905,Charity
Aseer Time,/oman/restaurant/641972/aseer-time-ar-rusagh?aid=6905,"Beverages, Ice cream, Waffles"
Sharbat W Askareem,/oman/restaurant/662884/sharbat-w-askareem-ar-rashah?aid=6905,"Beverages, Coffee, Ice cream"
White coffee shop,/oman/restaurant/729514/white-coffee-shop-jabal-al-eid?aid=6905,"Sandwiches, Cafe, Beverages"
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=6905,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=6905,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=6905,Charity
Pizza Muscat,/oman/restaurant/41009/pizza-muscactsur-souq?aid=6905,"Pizza, Pastries, Italian"
"ChicKing, Jabal Al Eid",/oman/restaurant/714914/chicking-jabal-al-eid?aid=6905,"Fried chicken, Sandwiches, Wraps"
Zad Al Khair,/oman/restaurant/720454/zad-al-khair-al-barr?aid=6905,"Cakes and Desserts, Desserts"
Chic Kees,/oman/restaurant/636590/chic-kees-ar-rusagh?aid=6905,"Sandwiches, Beverages, Burgers"
A21 Coffee,/oman/restaurant/37887/a-21-coffee-al-barr?aid=6905,"Beverages, Desserts"
Sanaa BURGER & JUICES,/oman/restaurant/626073/sanaa-burger-juices-al-murtafa?aid=6905,"Cafe, Beverages, Burgers"
Baskin Robbins,/oman/restaurant/33846/baskin-robbins-hillat-al-kahraba?aid=6905,"Ice cream, Cakes, Desserts"
