Name,Href,Cuisines
Al Zahra Café,/oman/restaurant/695271/al-zahra-caf-wadi-khabir?aid=6919,"American, Beverages, Burgers"
"BAMBAIYA - Frankies`, Momos` & More",/oman/restaurant/725592/bambaiya--frankies-momos-more-wadi-al-kabir?aid=6919,"Asian, Beverages, Desserts"
"Tropical, MBD",/oman/restaurant/31986/tropical-mbd?aid=6919,"Juices, Healthy, Beverages"
Burgers & Bites,/oman/restaurant/28392/burgers-bites-ruwimbd?aid=6919,"Sandwiches, American, Burgers"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=6919,Charity
talabat mart,/oman/grocery/665789/talabat-mart-ruwi?aid=6919,Grocery
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=6919,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=6919,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=6919,Charity
Noor Online (Supermarket),/oman/grocery/674121/noor-online-mbd-muscat?aid=6919,"Supermarket , Grocery"
"Mcdonald`s, Darsait",/oman/restaurant/644361/mcdonalds-darsait?aid=6919,"Burgers, Fast food, Breakfast"
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=6919,Charity
Ahlain,/oman/grocery/709488/cbd-ahlain?aid=6919,"Convenience Store, Grocery"
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=6919,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=6919,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=6919,Charity
Hardee's,/oman/restaurant/3624/hardees-wattiyah?aid=6919,"Fast food, Chicken, Burgers"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=6919,Charity
Magenta Flowers,/oman/flower/687793/magenta-flowers-qurm?aid=6919,"Flowers, Chocolate"
Pizza Hut,/oman/restaurant/652902/pizza-hut-mbd?aid=6919,"Pizza, International, Italian"
Roses & Gifts Corner,/oman/flower/46229/roses-gifts-corner-ruwi?aid=6919,Flowers
MLS - Muscat Livestock,/oman/grocery/661797/muscat-live-stock-al-khuwayr-south?aid=6919,Fresh Meat & Fish
KFC,/oman/restaurant/8474/kfc-wadi-al-kabir?aid=6919,"Fried chicken, Chicken, Sandwiches"
Anaqti,/oman/restaurant/616884/anaqti-tmp-al-koudh-6?aid=6919,cosmetics
Jufa Water,/oman/grocery/50620/jufa-water-azaiba1?aid=6919,Water
iStore,/oman/restaurant/676424/istore-al-mawalih-north?aid=6919,Electronics
"VOX Cinemas - Popcorn, Nachos & Cinema Snacks",/oman/restaurant/37471/vox-cinemas-ruwi?aid=6919,"Fast food, Snacks, Desserts"
Little Jakarta Cafe,/oman/restaurant/615734/little-jakarta-cafe-wadi-al-kabir?aid=6919,"Cafeteria, Chinese, Indian"
Giftsonclick,/oman/flower/684383/giftsonclick-ruwi?aid=6919,Flowers
Speaking roses,/oman/flower/688498/speaking-roses-khuwair-33?aid=6919,"Flowers, Desserts"
"Subway, CBD",/oman/restaurant/48774/subway-cbd?aid=6919,"Sandwiches, Healthy, Salad, Wraps"
