Name,Href,Cuisines
Best of Pets,/oman/restaurant/679223/best-of-pets-al-mawalih-south-muscat?aid=1430,Specialty Store
Carrefour,/oman/grocery/32503/carrefour-seeb-muscat?aid=1430,"Hypermarket, Grocery"
LuLu Hypermarket,/oman/grocery/692841/lulu-hypermarket-bandar-muscat?aid=1430,"Hypermarket, Grocery"
Al Fayha,/oman/grocery/671051/al-fayha-squ-muscat?aid=1430,"Hypermarket, Grocery"
Tea Corner,/oman/restaurant/727099/tea-corner-al-koudh-6?aid=1430,"Cafe, Beverages, Sandwiches"
20 Ur Coffee,/oman/restaurant/693382/20-ur-coffee-al-koudh-6?aid=1430,"Coffee, Desserts, Beverages"
Qaha Speciality Coffee,/oman/restaurant/680257/qaha-speciality-coffee-al-koudh-6?aid=1430,"Coffee, Cakes"
PREMIUM BAKERY,/oman/restaurant/727386/premium-bakery-al-koudh?aid=1430,"Bakery, Coffee, Pastries"
Coffeine,/oman/restaurant/671985/coffeine-al-koudh?aid=1430,"Coffee, Breakfast, Beverages"
Al Baghal,/oman/restaurant/722752/al-baghal-al-koudh-6?aid=1430,"Grills, Shawarma, Pizza"
Deli Pizza,/oman/restaurant/679712/deli-pizza?aid=1430,"Pizza, Beverages, Juices"
Karak Al-Attiaaf,/oman/restaurant/704264/karak-al-attiaaf-al-koudh?aid=1430,"Desserts, Beverages"
Rules Coffee,/oman/restaurant/724295/rules-coffee-rusayl?aid=1430,"Coffee, Desserts, Beverages"
Basbosa Briste,/oman/restaurant/29156/basbosa-bristeal-khoudh?aid=1430,"Arabic sweets, Desserts, Arabic"
FIK,/oman/restaurant/710160/fik-al-koudh-6?aid=1430,"Desserts, Beverages, Coffee"
FIK,/oman/restaurant/710160/fik-al-koudh-6?aid=1430,"Desserts, Beverages, Coffee"
SERAIDAN RESTAURANT FOR KUWAITI FOODS,/oman/restaurant/691796/seraidan-restaurant-for-kuwaiti-foods-al-mawalih-north?aid=1430,"Arabic, Kuwaiti, Grills"
Dr. Burger,/oman/restaurant/28637/dr-burger-khoud?aid=1430,"Fast food, Burgers"
Lolah Shamsa wa Khamis,/oman/restaurant/719161/lolah-shamsa-wa-khamis-al-mawalih-south?aid=1430,"Breakfast, Sandwiches"
Aal Lebnani,/oman/restaurant/698799/aal-lebnani-al-mawalih-south?aid=1430,"Manaqeesh, Desserts, Beverages"
"McDonald's, Al Koudh 6",/oman/restaurant/664415/mcdonalds-al-koudh-6?aid=1430,"Burgers, Fast food, Chicken"
Dokan Al Karak,/oman/restaurant/719467/dokan-al-karak-al-koudh-squ?aid=1430,"Cafe, Beverages, Burgers"
"Tea Time, Al Koudh SQU",/oman/restaurant/33997/tea-time-al-koudh-squ?aid=1430,"Sandwiches, Wraps, Burgers"
HELVACI YAKUB EFENDI,/oman/restaurant/725533/helvaci-yakub-efendi-al-koudh?aid=1430,"Bakery, Coffee, Breakfast"
NASAQ,/oman/restaurant/709849/nasaq-al-mawalih-south?aid=1430,"Cafe, Coffee, Desserts"
The Omani Chef,/oman/restaurant/711290/the-omani-chef-al-mawalih-north?aid=1430,"Arabic, Omani, Indian"
4 Eight Karak,/oman/restaurant/695408/4-eight-karak-al-mawalih-south?aid=1430,"Sandwiches, International, Beverages"
Fatayer Ala AlTayer,/oman/restaurant/41346/fatayer-ala-altayer-al-koudh?aid=1430,"Pies, Pizza, Grills"
Roxy,/oman/restaurant/725212/roxy-al-koudh-6?aid=1430,Coffee
ALBukhari and ALMandi Rice Resturant,/oman/restaurant/623341/albukhari-and-almandi-rice-resturantal-koudh?aid=1430,"Grills, Mandi"
Caika,/oman/restaurant/703638/caika-al-koudh?aid=1430,"Beverages, Cakes"
Italiano,/oman/restaurant/676115/italiano-al-koudh-6?aid=1430,"Italian, Pizza, Pasta"
Taj Hadarmouth Restaurant,/oman/restaurant/655588/taj-hadarmouth-restaurant-al-koudh?aid=1430,"Cafe, Beverages, Grills"
Frozen Beanz,/oman/restaurant/680858/frozen-beanz-seeb?aid=1430,"Desserts, Beverages, Ice Cream"
"Tropical, Al Koudh 6",/oman/restaurant/710493/tropical-al-koudh-6?aid=1430,"Juices, Healthy, Beverages"
Flava,/oman/restaurant/702831/flava-al-koudh?aid=1430,"Beverages, Waffles, Breakfast"
Dallah Golden Tea Cafe,/oman/restaurant/30899/dallah-golden-tea-cafe-hail?aid=1430,"Cafe, Beverages, Sandwiches"
Ajeen,/oman/restaurant/648676/ajeen-al-mawalih-south?aid=1430,"Manaqeesh, Pastries, Sandwiches, Saj"
Cruffin,/oman/restaurant/714526/cruffin-al-mawalih?aid=1430,"Bakery, Breakfast, Desserts"
Hoot café,/oman/restaurant/669928/hoot-caf-al-koudh-6?aid=1430,"Beverages, Bakery"
Rathath Atin,/oman/restaurant/672910/rathath-atin-al-mawalih-south?aid=1430,"Arabic, Vegetarian"
Double Pa'tea,/oman/restaurant/677560/double-patea-al-koudh-6?aid=1430,"Cafe, Beverages, Grills"
Karak Parata,/oman/restaurant/38338/karak-parata-al-koudh?aid=1430,"Breakfast, Sandwiches, Juices"
London Karak Time,/oman/restaurant/710185/london-karak-time-al-koudh-6?aid=1430,"Arabic, Beverages, Sandwiches"
Al Luban land Restaurant,/oman/restaurant/51013/al-luban-land-restaurant-al-mawalih-south?aid=1430,"Chicken, Seafood, Arabic"
Take Biryani,/oman/restaurant/698448/take-biryani-al-koudh?aid=1430,"Biryani, Indian, Curry"
Café Amazon,/oman/restaurant/640511/caf-amazon--sultan-qaboos-university?aid=1430,"Cafe, Beverages, Sandwiches"
Classic,/oman/restaurant/724280/classic-al-koudh?aid=1430,"Burgers, Sandwiches, Grills"
Hikayat Mahshi,/oman/restaurant/710419/hikayat-mahshi-al-koudh?aid=1430,"Mezze, Koshary"
Passion Berry,/oman/restaurant/668402/passion-berry-alkoudh-6?aid=1430,"Beverages, Juices"
Dibss Inn,/oman/restaurant/693893/dibss-inn-al-mawalih-south?aid=1430,"Arabic, Omani"
Dar Al Bun,/oman/restaurant/50539/dar-al-bun-al-koudh?aid=1430,"Beverages, Coffee"
TEA TOWN,/oman/restaurant/677705/tea-town-al-khoud-squ-al-koudh?aid=1430,"Sandwiches, Pasta, Burgers"
Baba Karak Paratha,/oman/restaurant/602453/baba-karak-al-koudh?aid=1430,"Arabic, Breakfast, Sandwiches"
B LABAN,/oman/restaurant/731134/b-laban-al-koudh?aid=1430,"Desserts, Arabic sweets, Egyptian"
Toasted,/oman/restaurant/699541/toasted?aid=1430,"Breakfast, Sandwiches, Coffee & Tea"
Tutty Fruity,/oman/restaurant/667959/tutty-fruity-al-mawalih-south?aid=1430,"Beverages, Juices, Milkshakes"
CRO,/oman/restaurant/673393/cro-al-mawalih-south?aid=1430,Desserts
Mnaqish Al Dar,/oman/restaurant/652492/mnaqish-al-dar-al-koudh?aid=1430,"Pizza, Pies, Sandwiches"
Chaska point,/oman/restaurant/654593/chaska-point-al-koudh?aid=1430,"Indian, Desserts, Biryani"
Dar Al Bun,/oman/restaurant/50539/dar-al-bun-al-koudh?aid=1430,"Beverages, Coffee"
Baba Karak Paratha,/oman/restaurant/602453/baba-karak-al-koudh?aid=1430,"Arabic, Breakfast, Sandwiches"
Dibss Inn,/oman/restaurant/693893/dibss-inn-al-mawalih-south?aid=1430,"Arabic, Omani"
TEA TOWN,/oman/restaurant/677705/tea-town-al-khoud-squ-al-koudh?aid=1430,"Sandwiches, Pasta, Burgers"
Chaska point,/oman/restaurant/654593/chaska-point-al-koudh?aid=1430,"Indian, Desserts, Biryani"
CRO,/oman/restaurant/673393/cro-al-mawalih-south?aid=1430,Desserts
Mnaqish Al Dar,/oman/restaurant/652492/mnaqish-al-dar-al-koudh?aid=1430,"Pizza, Pies, Sandwiches"
Toasted,/oman/restaurant/699541/toasted?aid=1430,"Breakfast, Sandwiches, Coffee & Tea"
B LABAN,/oman/restaurant/731134/b-laban-al-koudh?aid=1430,"Desserts, Arabic sweets, Egyptian"
minis,/oman/restaurant/40106/minis-mazoon-st?aid=1430,"Coffee, Desserts, Frozen yogurt"
Acai,/oman/restaurant/35795/acai-al-koudh?aid=1430,"Frozen yogurt, Desserts"
Tutty Fruity,/oman/restaurant/667959/tutty-fruity-al-mawalih-south?aid=1430,"Beverages, Juices, Milkshakes"
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=1430,Charity
EggChik,/oman/restaurant/716075/eggchik-al-koudh?aid=1430,"Breakfast, Burgers, Beverages"
DWICH,/oman/restaurant/674219/dwich-al-koudh?aid=1430,"Sandwiches, Fast food, Fried chicken, Chicken, Burgers"
Karak Ghlgol,/oman/restaurant/50553/karak-ghlgol-al-koudh?aid=1430,"Cafe, Beverages, Burgers"
Papa Johns,/oman/restaurant/676879/papa-johns-al-murooj-square?aid=1430,"Pizza, Pastries, Italian"
Karak Madbot,/oman/restaurant/698714/karak-madbot-al-koudh?aid=1430,"Pastries, Burgers, Beverages"
Santino's,/oman/restaurant/11784/santinos-muscat-city-centreseeb?aid=1430,"Pizza, Pasta, Italian"
Al Mahashi Time,/oman/restaurant/719036/al-mahashi-time-al-koudh?aid=1430,"Mezze, Desserts"
Sarma,/oman/restaurant/701709/sarma-al-koudh?aid=1430,"Arabic, Omani"
Karak Street,/oman/restaurant/624869/karak-street-hail-south?aid=1430,"Cafe, Beverages"
Subway,/oman/restaurant/667518/subway-al-mouj?aid=1430,"Sandwiches, Healthy, Salad, Wraps"
Kaldi 850 Coffee,/oman/restaurant/728686/kaldi-850-coffee-al-mawalih-north?aid=1430,"Beverages, Sandwiches, Cafe"
Dec,/oman/restaurant/720197/dec-maabela-south?aid=1430,"Fast food, Crepes, Beverages"
