Name,Href,Cuisines
One Bit Burger,/oman/restaurant/663339/one-bit-burger-ghubrah-janubiyyah?aid=1377,"Burgers, American, Pasta"
"Subway, Madinat Sultan Qaboos",/oman/restaurant/651848/subway-madinat-sultan-qaboos?aid=1377,"Sandwiches, Healthy, Salad, Wraps"
Shawerma Al Balad,/oman/restaurant/722827/shawerma-al-balad-al-khuwayr-south?aid=1377,"Shawarma, Sandwiches, Arabic"
Carrefour,/oman/grocery/33966/carrefour-qurm-muscat?aid=1377,"Hypermarket, Grocery"
Fashion Eyes,/oman/restaurant/700730/fashion-eyes-qurm?aid=1377,cosmetics
Al Meera,/oman/grocery/699217/al-meera-panorama-muscat?aid=1377,"Hypermarket, Grocery"
Fayha Fresh,/oman/grocery/641716/fayha-fresh-al-khuwayr-north-muscat?aid=1377,"Supermarket , Grocery"
7la Ayamy,/oman/restaurant/707251/7la-ayamy-al-khuwayr-south?aid=1377,"Desserts, Beverages, Coffee"
Al Basha Al Lubnani,/oman/restaurant/714901/the-lebanese-pasha-al-khuwayr-north?aid=1377,"Sandwiches, Grills, Shawarma"
Baba's Biryani,/oman/restaurant/604804/babas-biryani-al-khuwayr-south-al-yasmin?aid=1377,"Pakistani, Grills, Biryani"
Mango Talaat,/oman/restaurant/30517/mango-talaat-khuwair-2al-khuwayr-north?aid=1377,"Desserts, Juices, Fruits"
Imperial Kitchen,/oman/restaurant/729353/imperial-kitchen-al-khuwayr-north?aid=1377,"Indian, Chicken, Fish/Seafood"
Royal Afghan Restaurant,/oman/restaurant/727652/royal-afghan-restaurant-al-khuwayr-south?aid=1377,"Grills, Chicken, Mandi"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=1377,Charity
Magboos Kuwaiti,/oman/restaurant/29697/magboos-kuwaitial-khuwayr-north?aid=1377,"Grills, Chicken"
Tea Corner,/oman/restaurant/727102/tea-corner-khuwair-33?aid=1377,"Cafe, Beverages, Sandwiches"
Hunger Bowls,/oman/restaurant/709433/hunger-bowls-al-khuwayr-south?aid=1377,"Bowls, Indian, Italian, Arabic"
Begum's Restaurant,/oman/restaurant/604232/begums-restaurant-al-khuwayr-south?aid=1377,"Kebab, Indian, Curry, Biryani"
LaMer Restaurant,/oman/restaurant/675461/lamer?aid=1377,"Pizza, Pasta, Manaqeesh"
Ferdowsi,/oman/restaurant/673285/ferdowsi-al-qurm-18?aid=1377,"Grills, Kebab, Arabic"
"Irani House Restaurant, khuwair",/oman/restaurant/1217/irani-house-restaurant-khuwair?aid=1377,"Iranian, Seafood, Grills"
