Name,Href,Cuisines
Carrefour,/oman/grocery/36469/carrefour-salalah?aid=5609,"Hypermarket, Grocery"
Tea Station,/oman/restaurant/686911/tea-station-shamal-ad-dahariz?aid=5609,"Coffee & Tea, Sandwiches, Desserts"
Monkey Cookies,/oman/restaurant/41369/monkey-cookies-saadaal-sada-north?aid=5609,"Desserts, Beverages, Coffee"
Modern Oman Bakery,/oman/restaurant/602933/modern-oman-bakery-saada?aid=5609,"Desserts, Beverages, Pastries"
Akel Al Mama,/oman/restaurant/601420/akel-al-mama-janub-madinat-as-saad?aid=5609,"Cafe, Beverages, Grills"
Perfect Coffee,/oman/restaurant/44304/perfect-coffee-al-sada-middle?aid=5609,"Beverages, Desserts, Cafe"
KRNSHES,/oman/restaurant/689349/krnshes?aid=5609,"Burgers, Fast food, Chicken"
Dhofar Beverage and Food Stuff,/oman/restaurant/51979/dhofar-beverage-and-food-stuff-al-sada-middle?aid=5609,"Beverages, Juices, Fast food"
2 Million Coffee,/oman/restaurant/651579/2-million-coffee-janub-madinat-as-saad?aid=5609,"Beverages, Milkshakes, Desserts"
Delicato Kitchen,/oman/restaurant/720192/delicato-kitchen-janub-madinat-as-saad?aid=5609,"Grills, Sandwiches, Seafood"
Marmara AL -Turkey Restaurant,/oman/restaurant/35801/marmara-turki-restaurant-al-hassila?aid=5609,"Grills, Doner, Shawarma, International"
Papa Johns,/oman/restaurant/703817/papa-johns-sadda-al-sada-north?aid=5609,"Pizza, Pastries, Italian"
Antar Restaurant,/oman/restaurant/723198/antar-restaurant-janub-ad-dahariz?aid=5609,"Burgers, Arabic, Grills"
Mood Coffee Plus,/oman/restaurant/661747/mood-coffee-plus-al-saadahjanub-madinat-as-saad?aid=5609,"Desserts, Beverages, Sandwiches"
Mini Donut,/oman/restaurant/679810/mini-donut-salalah?aid=5609,"Donuts, Arabic sweets, Desserts"
Mini Donut,/oman/restaurant/679810/mini-donut-salalah?aid=5609,"Donuts, Arabic sweets, Desserts"
