Name,Href,Cuisines
Meshaltat,/oman/restaurant/720831/meshaltat-nizwa-suq?aid=10481,"Pies, Manaqeesh, Pizza"
"Restaurant & Kitchen Mamlaket Al yemen, Nizwa",/oman/restaurant/726641/restaurant-kitchen-mamlaket-al-yemen-nizwa?aid=10481,"Arabic, Yemeni, Mandi"
Bait Al Arab Restaurant &Kitchen,/oman/restaurant/709564/bait-al-arab-restaurant-kitchen-firq?aid=10481,"Arabic, Asian, Beverages, Grills"
Rawabi Al Sharqiya Restaurant,/oman/restaurant/653514/rawabi-al-sharqiya-restaurant-hay-al-turath-south?aid=10481,"Burgers, Mandi, Grills"
Fusul,/oman/restaurant/689447/fusul-firq?aid=10481,"Beverages, Desserts, Cafe"
Al Rayyan Turkish,/oman/restaurant/630063/al-rayyan-turkish-nizwahay-al-turath-north?aid=10481,"Grills, Shawarma, Pies"
Arabian Hospitality Dining Table,/oman/restaurant/601348/arabian-hospitality-dining-table-hay-al-turath-north?aid=10481,"Arabic, Biryani, Mandi"
Qotoof,/oman/restaurant/706813/qotoof-firq?aid=10481,"Beverages, Bakery, Cafe"
Hyderabadi Dainty Restaurant,/oman/restaurant/705349/hyderabadi-dainty-restaurant-firq?aid=10481,"Indian, Asian, Chinese"
Amazing Burgers,/oman/restaurant/653956/amazing-burgers-nizwa?aid=10481,"Burgers, Sandwiches, Wraps"
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=10481,Charity
Sultan Chapati,/oman/restaurant/724357/sultan-chapati-nizwa-suq?aid=10481,"Arabic, Beverages, Sandwiches"
Blast Burger,/oman/restaurant/44005/blast-burger-firq?aid=10481,"Burgers, Sandwiches, Desserts"
Muscat Grills,/oman/restaurant/694252/muscat-grills-firq?aid=10481,"Burgers, Sandwiches, Pasta"
Nizwa Classic Restaurant,/oman/restaurant/648611/nizwa-classic-restaurant-nizwa-suq?aid=10481,"Burgers, Sandwiches, Breakfast"
Tropical Juices & Ice Cream,/oman/restaurant/718730/tropical-juices-ice-cream-hay-al-turath-north?aid=10481,"Ice Cream, Ice cream, Juices"
Dar Al Mahashi Restaurant,/oman/restaurant/721469/dar-al-mahashi-restaurant-nizwa-suq?aid=10481,"Egyptian, Arabic, Mezze"
MR DO,/oman/restaurant/719021/mr-do-nizwa?aid=10481,"Cafe, Coffee, Desserts"
Kucu,/oman/restaurant/704579/kucu-firq?aid=10481,"Fast food, Sandwiches"
Boom Burger & Sweets,/oman/restaurant/45547/boom-burger-sweets-farq?aid=10481,"Burgers, Sandwiches, American"
Shahad AL Jazeera,/oman/restaurant/44062/shahad-al-jazeera-firq?aid=10481,"Desserts, Arabic, Arabic sweets"
CHEEZR Fries & More,/oman/restaurant/687057/cheezr-fries-more-nizwa-suq?aid=10481,"Burgers, Pasta, Hot dogs"
Carlito Café,/oman/restaurant/48353/carlito-caf-firq?aid=10481,"Beverages, Coffee, Desserts"
Al Thawq Al Rafee,/oman/restaurant/671386/al-thawq-al-rafee-firq?aid=10481,"Biryani, Chicken, Indian"
"Aseer Time, Nizwa Grand Mall",/oman/restaurant/36924/aseer-time-nizwa-grand-mall?aid=10481,"Desserts, Ice cream, Milkshakes"
Italian Barista Cafe,/oman/restaurant/713906/italia-baresta-cafe-firq?aid=10481,"Pizza, Pasta, Burgers"
Mango Fruit,/oman/restaurant/615679/mango-fruit-firq?aid=10481,"Juices, Fruits, Beverages"
Shaghf,/oman/restaurant/690288/shaghf-firq?aid=10481,"Beverages, Coffee, Desserts"
Line Al Neil Restaurant,/oman/restaurant/626050/line-al-neil-restaurant-firq?aid=10481,"Grills, Biryani, Burgers"
TIMEZONE,/oman/restaurant/653446/timezone-nizwa-firq?aid=10481,Specialty Store
TIMEZONE,/oman/restaurant/653446/timezone-nizwa-firq?aid=10481,Specialty Store
Fantastic Juice,/oman/restaurant/704722/fantastic-juice-firq?aid=10481,"Beverages, Juices, Milkshakes"
TEA CITY,/oman/restaurant/694253/tea-city-firq?aid=10481,"Pastries, Burgers, Sandwiches"
"ChicKing, Firq",/oman/restaurant/706752/chicking-firq?aid=10481,"Fried chicken, Sandwiches, Wraps"
KFC,/oman/restaurant/8250/kfc-nizwa-suq?aid=10481,"Fried chicken, Chicken, Sandwiches"
Sukar Khafeef,/oman/restaurant/666821/sukar-khafeef-nizwa?aid=10481,"Sandwiches, Desserts, Beverages"
Kunafa Al Basha,/oman/restaurant/46558/kunafa-al-basha-firq?aid=10481,"Desserts, Churros, Arabic sweets"
Pizza Factory,/oman/restaurant/41276/pizza-factory?aid=10481,"Pizza, Burgers, Sandwiches"
Atiab Al Malak,/oman/restaurant/703642/atiab-al-malak-nizwa?aid=10481,Specialty Store
Ephone,/oman/restaurant/699168/ephone-nizwa-grand-mall?aid=10481,Electronics
Junaid Perfumes,/oman/restaurant/716219/junaid-perfumes-firq?aid=10481,Perfumes
Trabzon,/oman/restaurant/732138/trabzon-nizwa-suq?aid=10481,"Shawarma, Grills, Doner"
Mahashi Al Obd,/oman/restaurant/690299/mahashi-al-obd-firq?aid=10481,"Arabic, Burgers, Egyptian"
