Name,Href,Cuisines
Scientific Pharmacy,/oman/pharmacy/664035/scientific-pharmacysohar-1?aid=3674,Pharmacy
Libra,/oman/restaurant/732124/libra-at-turayf?aid=3674,"Cafe, Coffee, Desserts"
Kiwi Juices,/oman/restaurant/625058/kiwi-juices-al-multaqa?aid=3674,"Beverages, Coffee"
Hunter Burger,/oman/restaurant/723067/hunter-burger-at-turayf?aid=3674,"American, Burgers"
Designer Cakes Studio,/oman/restaurant/724720/designer-cakes-studio-al-ghushbah?aid=3674,"Desserts, Beverages, Cakes"
Delicato Kitchen,/oman/restaurant/720549/delicato-kitchen-sohar?aid=3674,"Grills, Sandwiches, Seafood"
Burger Garage,/oman/restaurant/47315/burger-garage-sohar-afifa?aid=3674,"Burgers, Sandwiches"
Al Majlis Al Hijazi Restaurant,/oman/restaurant/699625/al-majlis-al-hijazi-restaurant-sallan?aid=3674,"Mandi, Beverages, Grills"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=3674,Charity
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=3674,Charity
Al Maazab Al Ordony,/oman/restaurant/726798/al-maazab-al-ordony-al-zafraan?aid=3674,"Arabic, Grills"
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=3674,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=3674,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=3674,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=3674,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=3674,Charity
Dukan Ice Cream,/oman/restaurant/722367/dukan-ice-cream-falaj-al-awhi?aid=3674,"Desserts, Ice Cream"
Baskin Robbins,/oman/restaurant/31783/baskin-robbins-city-center-sohar?aid=3674,"Ice cream, Cakes, Desserts"
SHWATY AL YEMEN AL SAEED,/oman/restaurant/704857/shwaty-al-yemen-al-saeed-karwan?aid=3674,"Arabic, Grills, Mandi"
FOOD STUDIO RESTAURANT,/oman/restaurant/723319/food-studio-restaurant-falaj-al-qabail?aid=3674,"Indian, Asian, Breakfast"
Konafko,/oman/restaurant/617487/konafko-afifa?aid=3674,Desserts
Aseer Noor Albait,/oman/restaurant/702171/aseer-noor-albait-at-turayf?aid=3674,"Beverages, Juices, Desserts"
KAYZEN BAKERY & CAFE,/oman/restaurant/721594/kayzen-bakery-cafe-karwan?aid=3674,"Cafe, Bakery, Breakfast"
Zero Fat,/oman/restaurant/30321/zero-fat-at-turayf?aid=3674,"Cafe, Beverages, Sandwiches"
House History Restaurant,/oman/restaurant/30678/house-history-caf-at-turayf?aid=3674,"Cafe, Beverages, Pasta"
5 Minute Burger,/oman/restaurant/31064/5-minute-burger-sohar-sanaiyah?aid=3674,"Burgers, Sliders, Fast food"
Karak Ashikh,/oman/restaurant/600872/karak-ashikh-sohar-sanaiyah?aid=3674,"Desserts, Bakery"
Nice Ice,/oman/restaurant/666125/nice-ice-at-turayf?aid=3674,"Desserts, Beverages"
I Do,/oman/restaurant/669105/i-do-at-turayf?aid=3674,"Cafe, Beverages, Desserts"
Karak Noor Albait,/oman/restaurant/702146/karak-noor-albait-at-turayf?aid=3674,"Sandwiches, Arabic, Indian"
Kucu,/oman/restaurant/727716/kucu-al-ghushbah?aid=3674,"Fast food, Sandwiches"
Turkish Plus Restaurant,/oman/restaurant/675483/turkish-plus-restaurant?aid=3674,"Cafe, Beverages, Grills"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=3674,Charity
Jawa Cafe,/oman/restaurant/719203/jawa-cafe-al-ghushbah?aid=3674,"Beverages, Bakery, Sandwiches"
Kerala Darbar Restaurant & Cafe,/oman/restaurant/619213/kerala-darbar-restaurant-cafe-al-ghushbah?aid=3674,"Grills, Chicken, Sandwiches"
Milkato,/oman/restaurant/722787/milkato-at-turayf?aid=3674,"Ice Cream, Desserts, Beverages"
Vasanta Bhavan,/oman/restaurant/700139/vasanta-bhavan-sohar?aid=3674,"Vegetarian, Chinese, Indian"
Rydan Restaurants,/oman/restaurant/710449/rydan-restaurants-at-turayf?aid=3674,"Grills, Beverages"
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=3674,Charity
Papa Johns,/oman/restaurant/689226/papa-johns-sohar-city-center-al-ghushbah?aid=3674,"Pizza, Pastries, Italian"
Omani Shiwa Cafe & Restaurant,/oman/restaurant/703797/omani-shiwa-cafe-and-restaurant-at-turayf?aid=3674,"Pasta, Grills, Sandwiches"
Fresh Donuts,/oman/restaurant/717581/fresh-donuts-al-hadhirah?aid=3674,"Donuts, Arabic sweets, Cafe"
BASATEEN HADHRAMOUT,/oman/restaurant/657986/basateen-hadhramout-falaj-al-qabail?aid=3674,"Grills, Chicken"
Falaj Al Ouhi Omani Food Restaurant,/oman/restaurant/657930/falaj-al-ouhi-omani-food-restaurant-falaj-al-awhi?aid=3674,"Grills, Omani"
Salman Stores,/oman/restaurant/720715/salman-stores-sohar?aid=3674,"Specialty Store , Perfumes"
Doodle Cafe,/oman/restaurant/675657/doodle-cafe-al-hambar?aid=3674,"Desserts, Beverages"
Kusoglu Kunefe,/oman/restaurant/666299/kusoglu-kunefe-at-turayf?aid=3674,Desserts
