Name,Href,Cuisines
Phenuq Cafe,/oman/restaurant/34889/phenuq-cafe-harat-al-balush?aid=6899,"Beverages, Desserts"
Xo samoli,/oman/restaurant/620835/xo-samoli-al-barr?aid=6899,"Cafe, Beverages, Sandwiches"
Couple Cookies,/oman/restaurant/704530/couple-cookies-ash-sharqiyah?aid=6899,"Desserts, Cafe, Coffee"
Brew Oz Speciality Coffee,/oman/restaurant/643238/brew-oz-speciality-coffee-suq?aid=6899,Beverages
LLIT,/oman/restaurant/708432/llit-al-ayjah?aid=6899,"Burgers, Beverages, Fast food"
Zaki Fried Chicken,/oman/restaurant/637760/zaki-fried-chicken-nimah?aid=6899,"Fast food, Pizza, Pasta"
Om Al Donia,/oman/restaurant/602082/om-al-donia-as-ashriya?aid=6899,"Fast food, Pizza, Pasta"
Knafeh And Fork,/oman/restaurant/721355/knafeh-and-fork-suq?aid=6899,"Desserts, Coffee, Arabic sweets"
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=6899,Charity
DFC,/oman/restaurant/727795/dfc-ar-rusagh?aid=6899,"Sandwiches, Wraps, Fried chicken"
Pizza Muscat,/oman/restaurant/41009/pizza-muscactsur-souq?aid=6899,"Pizza, Pastries, Italian"
Zaki Restaurant,/oman/restaurant/619538/zaki-restaurant-jabal-al-eid?aid=6899,"Biryani, Juices, Grills"
Al Mango,/oman/restaurant/617879/al-mango-suq?aid=6899,"Beverages, Pasta, Burgers"
Papa Johns,/oman/restaurant/689132/papa-johns-hillat-al-kahraba?aid=6899,"Pizza, Pastries, Italian"
Aseer Time,/oman/restaurant/641972/aseer-time-ar-rusagh?aid=6899,"Beverages, Ice cream, Waffles"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=6899,Charity
Step one,/oman/restaurant/687773/step-one-hillat-al-kahraba?aid=6899,"American, Beverages, Pastries & Sweets"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=6899,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=6899,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=6899,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=6899,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=6899,Charity
A21 Coffee,/oman/restaurant/37887/a-21-coffee-al-barr?aid=6899,"Beverages, Desserts"
Annecy Cafe,/oman/restaurant/722968/annecy-cafe-ar-rusagh?aid=6899,"Cafe, Bakery, Cakes"
LIMEWOOD RESTAURANT,/oman/restaurant/715956/limewood-restaurant-murtafa?aid=6899,"Indian, Arabic, Beverages"
Burjlan,/oman/restaurant/662903/burjlan-sur?aid=6899,"Burgers, Sandwiches, Wraps"
Baskin Robbins,/oman/restaurant/33846/baskin-robbins-hillat-al-kahraba?aid=6899,"Ice cream, Cakes, Desserts"
LUCA CAFE,/oman/restaurant/711204/luca-cafe-sur?aid=6899,"Beverages, Coffee, Cafe"
DONO DONUTS CAFE,/oman/restaurant/632902/dono-donuts-cafe-ar-rusagh?aid=6899,"Beverages, Donuts"
New Sur restaurant,/oman/restaurant/42938/new-sur-restaurant-shariyah?aid=6899,"Grills, Biryani, Chicken"
New Sur restaurant,/oman/restaurant/42938/new-sur-restaurant-shariyah?aid=6899,"Grills, Biryani, Chicken"
"ChicKing, Jabal Al Eid",/oman/restaurant/714914/chicking-jabal-al-eid?aid=6899,"Fried chicken, Sandwiches, Wraps"
RazmAzaan,/oman/restaurant/31247/razmazaan-surjabal-al-eid?aid=6899,"Indian, Beverages, Grills"
Zad Al Khair,/oman/restaurant/720454/zad-al-khair-al-barr?aid=6899,"Cakes and Desserts, Desserts"
Robins Rumman,/oman/restaurant/37272/robins-rumman-shariyah?aid=6899,"Beverages, Ice cream, Desserts"
102 BURGER,/oman/restaurant/696287/102-burger-sur-university-college?aid=6899,"Cafe, Beverages, Burgers"
Bites and Bombs,/oman/restaurant/700060/bites-and-bombs-as-ashriya?aid=6899,"Burgers, Sandwiches, Cafe"
Modern Oman Bakery,/oman/restaurant/636602/modern-oman-bakery-sur?aid=6899,"Desserts, Beverages, Pastries"
Mr Do,/oman/restaurant/46797/mr-dosur-al-shayadi?aid=6899,"Desserts, Donuts, Coffee"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=6899,Charity
Sharbat W Askareem,/oman/restaurant/662884/sharbat-w-askareem-ar-rashah?aid=6899,"Beverages, Coffee, Ice cream"
Restaurant Beirut,/oman/restaurant/33358/restaurant-beirutshariyah?aid=6899,"Grills, Shawarma"
Star Cafe,/oman/restaurant/48199/star-cafe-al-ashriya?aid=6899,"Beverages, Pastries"
"ALKHAROOF ALSURI, ALSHARIA",/oman/restaurant/689685/alkharoof-alsuri-as-ashriya?aid=6899,"Grills, Sandwiches, Egyptian"
Burger King,/oman/restaurant/22576/burger-king-hillat-al-kahraba?aid=6899,"Burgers, Sandwiches, Fast food"
Star Cafe,/oman/restaurant/48199/star-cafe-al-ashriya?aid=6899,"Beverages, Pastries"
Burger King,/oman/restaurant/22576/burger-king-hillat-al-kahraba?aid=6899,"Burgers, Sandwiches, Fast food"
